CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,recency_days,purchase_frequency_days,recency_frequency_ratio,R_Score,F_Score,M_Score,RFM_Segment,churn_risk_probability,churn_risk_category
16047,2010-01-26 16:34:00,2010-01-26 16:34:00,1,1,1,1.0,107.14,107.14,1,0.0,1,1,682,1.0,341.0,1,1,1,Lost / Inactive,0.945,High Risk
16048,2010-06-08 12:36:00,2010-12-01 15:28:00,36,4,425,11.805555555555555,818.79,22.744166666666665,30,0.0,1,177,373,44.2,74.6,2,4,3,At Risk,0.6777,Medium Risk
16049,2010-07-11 13:53:00,2011-10-30 13:19:00,485,6,1132,2.334020618556701,1852.15,3.818865979381444,383,0.6061855670103092,0,476,40,79.3,5.71,4,4,4,Champions,0.3352,Low Risk
16050,2010-11-03 15:55:00,2011-06-19 11:44:00,21,3,388,18.476190476190474,300.7,14.319047619047618,19,0.7142857142857143,1,228,174,76.0,43.5,3,3,2,Loyal Customers,0.6907,Medium Risk
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,12,1,80,6.666666666666667,188.44,15.703333333333331,12,0.0,1,1,682,1.0,341.0,1,1,1,Lost / Inactive,0.8563,High Risk
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,34,1,282,8.294117647058824,362.06,10.648823529411764,34,1.0,0,1,54,1.0,27.0,4,1,2,Promising / New,0.6992,Medium Risk
16053,2010-04-08 11:11:00,2011-11-07 11:21:00,194,6,3067,15.809278350515465,3634.84,18.73628865979381,169,0.2268041237113402,0,579,33,96.5,4.71,4,4,5,Champions,0.1605,Low Risk
16054,2010-04-01 18:37:00,2011-07-17 13:08:00,122,4,791,6.483606557377049,2111.88,17.31049180327869,109,0.7213114754098361,1,472,145,118.0,29.0,3,4,4,Loyal Customers,0.6149,Medium Risk
16055,2011-05-03 09:26:00,2011-05-03 09:26:00,8,1,22,2.75,134.8,16.85,8,0.0,1,1,221,1.0,110.5,2,1,1,Lost / Inactive,0.9108,High Risk
16056,2011-10-25 15:19:00,2011-10-25 15:19:00,66,1,345,5.227272727272728,650.75,9.859848484848484,66,0.0,0,1,45,1.0,22.5,4,1,3,Promising / New,0.6743,Medium Risk
16057,2010-01-07 17:11:00,2011-11-23 15:23:00,218,10,1691,7.756880733944954,3854.85,17.682798165137616,175,0.1055045871559633,0,685,16,68.5,1.45,5,5,5,Champions,0.0118,Low Risk
16058,2010-10-29 16:48:00,2010-10-29 16:48:00,2,1,18,9.0,62.7,31.35,2,0.0,1,1,406,1.0,203.0,2,1,1,Lost / Inactive,0.8523,High Risk
16059,2010-05-19 13:04:00,2011-10-05 09:56:00,391,12,1431,3.659846547314578,3053.57,7.809641943734015,233,0.2455242966751918,0,504,66,42.0,5.08,3,5,5,Loyal Customers,0.2389,Low Risk
16060,2010-08-02 15:26:00,2010-11-04 12:10:00,24,3,243,10.125,541.95,22.58125,22,0.0,1,94,401,31.3,100.25,2,3,2,At Risk,0.6891,Medium Risk
16061,2010-10-04 15:29:00,2010-10-04 15:29:00,3,1,19,6.333333333333333,89.65,29.883333333333336,3,0.0,1,1,431,1.0,215.5,1,1,1,Lost / Inactive,0.852,High Risk
16062,2010-06-21 13:32:00,2011-11-30 12:15:00,185,8,2035,11.0,2863.45,15.478108108108108,134,0.0,0,527,10,65.9,1.11,5,5,4,Champions,0.2738,Low Risk
16063,2011-03-24 14:55:00,2011-03-24 14:56:00,23,1,262,11.391304347826088,335.32,14.57913043478261,23,0.0,1,1,260,1.0,130.0,2,1,2,Lost / Inactive,0.7019,High Risk
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,17,1,55,3.235294117647059,109.31,6.43,17,0.0,1,1,725,1.0,362.5,1,1,1,Lost / Inactive,0.8837,High Risk
16065,2010-09-02 13:27:00,2010-12-09 13:03:00,353,8,1207,3.4192634560906514,1992.13,5.64342776203966,214,0.2266288951841359,1,98,365,12.2,40.56,2,5,4,At Risk,0.3646,Medium Risk
16066,2011-08-07 14:33:00,2011-11-23 11:54:00,101,5,935,9.257425742574258,1521.04,15.05980198019802,77,0.6039603960396039,0,108,17,21.6,2.83,5,4,4,Champions,0.4037,Medium Risk
16067,2010-02-02 18:01:00,2010-05-26 12:33:00,68,3,1236,18.176470588235293,3269.11,48.07514705882353,60,0.1617647058823529,1,113,563,37.7,140.75,1,3,5,At Risk,0.653,Medium Risk
16068,2010-04-25 11:52:00,2010-04-25 11:52:00,35,1,48,1.3714285714285714,115.73,3.3065714285714285,34,1.0,1,1,594,1.0,297.0,1,1,1,Lost / Inactive,0.8622,High Risk
16069,2010-10-18 10:32:00,2010-10-18 10:32:00,25,1,138,5.52,457.7,18.308,25,0.0,1,1,418,1.0,209.0,1,1,2,Lost / Inactive,0.7484,High Risk
16070,2011-11-07 16:36:00,2011-11-17 15:50:00,33,2,457,13.848484848484848,852.15,25.82272727272727,32,0.0,0,10,22,5.0,7.33,4,2,3,Promising / New,0.5632,Medium Risk
16071,2010-02-22 14:48:00,2011-10-26 11:14:00,73,4,697,9.547945205479452,1076.8,14.750684931506848,62,0.0,0,611,45,152.8,9.0,4,4,3,Champions,0.1584,Low Risk
16072,2010-06-08 16:47:00,2011-02-24 14:32:00,531,4,1580,2.975517890772128,4180.09,7.87210922787194,414,0.0,1,261,288,65.2,57.6,2,4,5,At Risk,0.5769,Medium Risk
16073,2011-02-15 15:41:00,2011-02-15 15:41:00,1,1,48,48.0,122.4,122.4,1,0.0,1,1,297,1.0,148.5,2,1,1,Lost / Inactive,0.8283,High Risk
16074,2010-11-14 13:19:00,2010-11-14 13:19:00,25,1,38,1.52,252.5,10.1,23,1.0,1,1,390,1.0,195.0,2,1,1,Lost / Inactive,0.8998,High Risk
16075,2010-05-24 15:57:00,2010-07-25 11:31:00,41,2,271,6.609756097560975,736.93,17.97390243902439,41,0.3902439024390244,1,62,503,31.0,167.67,1,2,3,Lost / Inactive,0.6668,Medium Risk
16076,2011-05-15 12:31:00,2011-12-06 14:59:00,129,10,1435,11.124031007751938,2234.73,17.323488372093024,71,0.1240310077519379,0,206,3,20.6,0.27,5,5,4,Champions,0.2884,Low Risk
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,8,1,840,105.0,2300.4,287.54999999999995,8,0.0,1,1,626,1.0,313.0,1,1,4,Lost / Inactive,0.795,High Risk
16078,2010-02-08 13:29:00,2011-03-01 09:47:00,39,2,200,5.128205128205129,362.99,9.307435897435898,39,0.0,1,386,284,193.0,94.67,2,2,2,Lost / Inactive,0.5086,Medium Risk
16079,2011-10-30 13:06:00,2011-11-23 12:48:00,21,3,864,41.142857142857146,1352.0,64.38095238095238,18,0.5238095238095238,0,24,17,8.0,4.25,5,3,4,Loyal Customers,0.4098,Medium Risk
16080,2010-09-15 14:19:00,2011-09-19 10:42:00,30,4,298,9.933333333333334,602.56,20.08533333333333,29,0.0,0,369,82,92.2,16.4,3,4,2,Loyal Customers,0.546,Medium Risk
16081,2010-02-03 12:46:00,2011-10-14 13:06:00,368,8,2177,5.915760869565218,4278.96,11.627608695652174,235,0.0,0,619,56,77.4,6.22,4,5,5,Champions,0.0927,Low Risk
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,16,1,39,2.4375,106.75,6.671875,16,1.0,1,1,670,1.0,335.0,1,1,1,Lost / Inactive,0.9083,High Risk
16083,2010-11-16 11:53:00,2011-08-31 10:47:00,71,4,1514,21.323943661971832,2351.42,33.11859154929578,61,0.0,1,288,101,72.0,20.2,3,4,4,Loyal Customers,0.5811,Medium Risk
16084,2011-02-13 16:05:00,2011-02-13 16:05:00,38,1,216,5.684210526315789,436.18,11.47842105263158,38,1.0,1,1,299,1.0,149.5,2,1,2,Lost / Inactive,0.762,High Risk
16085,2010-01-20 14:03:00,2011-11-16 13:24:00,375,12,1382,3.685333333333333,2341.03,6.242746666666667,259,0.2746666666666666,0,665,23,55.4,1.77,4,5,4,Champions,0.0167,Low Risk
16086,2009-12-02 13:20:00,2011-10-11 13:09:00,129,10,1450,11.24031007751938,2687.73,20.83511627906977,66,0.0,0,678,59,67.8,5.36,4,5,4,Champions,0.0198,Low Risk
16087,2010-01-19 12:30:00,2010-11-15 16:44:00,10,5,664,66.4,1739.92,173.99200000000002,6,0.0,1,301,389,60.2,64.83,2,4,4,At Risk,0.677,Medium Risk
16088,2010-04-27 10:56:00,2010-05-13 10:16:00,6,2,373,62.16666666666666,1437.43,239.5716666666667,3,0.0,1,16,576,8.0,192.0,1,2,4,Lost / Inactive,0.6434,Medium Risk
16089,2010-07-18 15:51:00,2010-11-18 13:51:00,47,2,119,2.5319148936170213,263.49,5.606170212765957,42,0.574468085106383,1,123,386,61.5,128.67,2,2,1,Lost / Inactive,0.8448,High Risk
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,18,1,58,3.2222222222222223,180.56,10.03111111111111,18,0.0,1,1,624,1.0,312.0,1,1,1,Lost / Inactive,0.8843,High Risk
16091,2011-05-25 09:18:00,2011-07-08 08:45:00,18,2,154,8.555555555555555,315.06,17.503333333333334,16,0.0,1,44,155,22.0,51.67,3,2,2,Needs Attention,0.7348,High Risk
16092,2010-05-09 16:10:00,2011-08-17 10:46:00,90,6,1188,13.2,1587.94,17.64377777777778,60,0.3,1,465,115,77.5,16.43,3,4,4,Loyal Customers,0.5709,Medium Risk
16093,2011-08-25 11:09:00,2011-08-25 11:09:00,1,1,20,20.0,17.0,17.0,1,0.0,1,1,107,1.0,53.5,3,1,1,Needs Attention,0.8217,High Risk
16094,2010-04-16 14:00:00,2011-11-28 12:45:00,196,11,2020,10.306122448979592,3695.56,18.854897959183678,101,0.0,0,591,12,53.7,1.0,5,5,5,Champions,0.2143,Low Risk
16095,2010-09-09 16:54:00,2010-09-09 16:54:00,30,1,265,8.833333333333334,447.05,14.901666666666667,30,0.0,1,1,456,1.0,228.0,1,1,2,Lost / Inactive,0.7121,High Risk
16096,2010-03-04 15:44:00,2011-03-20 13:38:00,66,4,700,10.606060606060606,1584.97,24.01469696969697,58,0.1818181818181818,1,381,264,95.2,52.8,2,4,4,At Risk,0.5677,Medium Risk
16097,2011-04-13 13:47:00,2011-04-13 13:47:00,10,1,87,8.7,185.05,18.505,10,0.0,1,1,240,1.0,120.0,2,1,1,Lost / Inactive,0.7678,High Risk
16098,2009-12-15 09:40:00,2011-09-13 09:59:00,150,14,2008,13.386666666666668,4010.7,26.738,83,0.0,0,638,88,45.6,5.87,3,5,5,Loyal Customers,0.0391,Low Risk
16099,2010-03-03 11:13:00,2011-10-20 13:13:00,69,7,960,13.91304347826087,1573.2,22.8,44,0.0,0,597,50,85.3,6.25,4,4,4,Champions,0.1709,Low Risk
16100,2010-09-03 11:39:00,2010-09-03 11:39:00,37,1,438,11.83783783783784,582.64,15.747027027027029,37,0.0,1,1,463,1.0,231.5,1,1,2,Lost / Inactive,0.6603,Medium Risk
16101,2010-05-27 12:50:00,2011-09-30 10:18:00,192,4,1844,9.604166666666666,3229.16,16.818541666666665,153,0.125,0,491,71,122.8,14.2,3,4,5,Loyal Customers,0.3399,Low Risk
16102,2011-08-03 12:50:00,2011-10-28 13:19:00,57,3,942,16.526315789473685,1842.14,32.318245614035085,41,0.0,0,87,42,29.0,10.5,4,3,4,Loyal Customers,0.593,Medium Risk
16103,2010-01-08 12:08:00,2011-12-02 14:16:00,200,22,2639,13.195,6191.71,30.95855,111,0.0,0,694,7,31.5,0.3,5,5,5,Champions,0.0104,Low Risk
16104,2009-12-06 10:41:00,2011-10-09 10:23:00,232,9,1047,4.512931034482759,2774.46,11.958879310344829,187,1.0,0,672,62,74.7,6.2,3,5,4,Loyal Customers,0.0551,Low Risk
16105,2010-04-14 13:27:00,2011-04-05 10:13:00,110,5,2125,19.318181818181817,2386.19,21.692636363636364,92,0.0,1,356,249,71.2,41.5,2,4,4,At Risk,0.4914,Medium Risk
16106,2011-10-05 10:37:00,2011-10-05 10:37:00,6,1,74,12.333333333333334,108.38,18.063333333333333,6,0.0,0,1,66,1.0,33.0,3,1,1,Needs Attention,0.7384,High Risk
16107,2011-06-09 18:42:00,2011-11-22 09:40:00,31,7,1176,37.935483870967744,3204.16,103.36,16,0.2580645161290322,0,166,18,23.7,2.25,5,4,5,Champions,0.4458,Medium Risk
16108,2010-03-18 14:14:00,2011-09-16 11:48:00,135,4,1473,10.911111111111111,2235.92,16.56237037037037,124,0.0,0,547,85,136.8,17.0,3,4,4,Loyal Customers,0.2941,Low Risk
16109,2010-01-10 10:37:00,2011-05-05 09:17:00,31,3,1092,35.225806451612904,939.48,30.305806451612906,30,0.4193548387096774,1,480,219,160.0,54.75,2,3,3,At Risk,0.6393,Medium Risk
16110,2010-07-05 13:04:00,2011-10-25 14:35:00,430,4,880,2.046511627906977,1781.59,4.143232558139535,343,0.0,0,478,45,119.5,9.0,4,4,4,Champions,0.3737,Medium Risk
16111,2010-10-07 19:51:00,2010-10-07 19:51:00,73,1,233,3.191780821917808,549.33,7.525068493150686,72,0.0,1,1,428,1.0,214.0,1,1,2,Lost / Inactive,0.7439,High Risk
16112,2011-01-05 11:47:00,2011-07-19 14:28:00,16,4,574,35.875,195.74,12.23375,15,0.0,1,196,143,49.0,28.6,3,4,1,Loyal Customers,0.6443,Medium Risk
16113,2011-06-09 16:16:00,2011-06-09 16:16:00,30,1,176,5.866666666666666,161.38,5.379333333333333,30,0.0,1,1,183,1.0,91.5,3,1,1,Needs Attention,0.7193,High Risk
16114,2011-06-22 10:13:00,2011-06-22 10:13:00,8,1,43,5.375,135.75,16.96875,8,0.0,1,1,171,1.0,85.5,3,1,1,Needs Attention,0.8615,High Risk
16115,2010-05-14 11:59:00,2011-11-30 11:32:00,419,12,1589,3.79236276849642,2553.8,6.094988066825776,230,0.5823389021479713,0,565,10,47.1,0.77,5,5,4,Champions,0.2182,Low Risk
16116,2011-05-12 12:01:00,2011-05-12 12:01:00,34,1,248,7.294117647058823,612.78,18.02294117647059,34,0.0,1,1,212,1.0,106.0,2,1,3,Lost / Inactive,0.7092,High Risk
16117,2010-04-27 11:50:00,2011-06-03 11:42:00,89,3,321,3.606741573033708,654.4,7.352808988764044,64,0.0,1,402,190,134.0,47.5,2,3,3,At Risk,0.3559,Medium Risk
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,41,1,2851,69.53658536585365,4376.25,106.73780487804878,41,0.0,1,1,653,1.0,326.5,1,1,5,Lost / Inactive,0.7155,High Risk
16119,2009-12-16 11:56:00,2011-12-01 15:11:00,54,8,811,15.01851851851852,1720.81,31.86685185185185,37,0.1666666666666666,0,716,8,89.5,0.89,5,5,4,Champions,0.0516,Low Risk
16120,2010-10-13 15:07:00,2011-10-11 14:22:00,92,6,2161,23.48913043478261,2967.51,32.25554347826087,84,0.0,0,363,59,60.5,8.43,4,4,5,Champions,0.3455,Low Risk
16121,2010-05-23 10:52:00,2011-10-13 12:59:00,344,5,879,2.5552325581395348,1450.04,4.215232558139535,256,0.6133720930232558,0,509,57,101.8,9.5,4,4,4,Champions,0.2992,Low Risk
16122,2010-10-10 15:26:00,2011-09-27 15:34:00,54,6,1280,23.703703703703702,895.62,16.585555555555555,28,0.1481481481481481,0,353,73,58.8,10.43,3,4,3,Loyal Customers,0.5024,Medium Risk
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,16,1,170,10.625,307.78,19.23625,16,0.0,0,1,52,1.0,26.0,4,1,2,Promising / New,0.7369,High Risk
16124,2009-12-07 10:33:00,2011-01-26 14:45:00,82,4,797,9.71951219512195,1772.49,21.615731707317074,63,0.3170731707317073,1,416,317,104.0,63.4,2,4,4,At Risk,0.5481,Medium Risk
16125,2009-12-14 15:38:00,2010-12-07 15:48:00,287,14,1819,6.337979094076655,4292.35,14.955923344947736,168,0.0,1,359,367,25.6,24.47,2,5,5,At Risk,0.3566,Medium Risk
16126,2009-12-02 13:34:00,2011-11-10 16:03:00,381,15,6140,16.11548556430446,14644.6,38.43727034120735,144,0.0446194225721784,0,709,29,47.3,1.81,4,5,5,Champions,0.0086,Low Risk
16127,2009-12-13 12:19:00,2011-10-31 13:58:00,75,2,391,5.213333333333333,801.3100000000001,10.684133333333332,75,0.4666666666666667,0,688,39,344.0,13.0,4,2,3,Promising / New,0.089,Low Risk
16128,2010-07-16 16:30:00,2011-11-22 11:14:00,182,11,2445,13.434065934065934,3801.05,20.88489010989011,155,0.0,0,494,18,44.9,1.5,5,5,5,Champions,0.2485,Low Risk
16129,2010-07-20 12:32:00,2010-10-28 14:29:00,96,3,1261,13.135416666666666,1396.05,14.5421875,91,0.0,1,101,407,33.7,101.75,2,3,4,At Risk,0.477,Medium Risk
16130,2010-04-01 13:58:00,2010-10-13 15:14:00,55,4,296,5.381818181818182,987.48,17.95418181818182,53,0.0,1,196,422,49.0,84.4,1,4,3,At Risk,0.6649,Medium Risk
16131,2009-12-02 10:09:00,2011-10-19 11:53:00,219,12,4768,21.771689497716896,9957.42,45.46767123287671,131,0.1004566210045662,0,687,52,57.2,4.0,4,5,5,Champions,0.0108,Low Risk
16132,2010-03-22 10:25:00,2010-06-13 13:49:00,17,2,280,16.470588235294116,664.1999999999999,39.07058823529411,14,0.4117647058823529,1,84,544,42.0,181.33,1,2,3,Lost / Inactive,0.7739,High Risk
16133,2010-03-31 12:21:00,2011-12-06 11:24:00,544,56,13653,25.09742647058824,22992.26,42.26518382352941,303,0.0753676470588235,0,615,4,11.0,0.07,5,5,5,Champions,0.119,Low Risk
16134,2010-06-17 09:48:00,2011-11-18 10:05:00,116,5,1637,14.112068965517242,2145.34,18.49431034482759,85,0.0,0,520,22,104.0,3.67,4,4,4,Champions,0.3449,Low Risk
16135,2010-05-05 09:35:00,2011-03-22 12:30:00,39,2,395,10.128205128205128,819.45,21.011538461538464,35,0.0,1,322,263,161.0,87.67,2,2,3,Lost / Inactive,0.7095,High Risk
16136,2010-02-14 12:49:00,2011-10-11 09:10:00,46,4,674,14.652173913043478,946.8,20.582608695652173,44,0.1956521739130435,0,604,60,151.0,12.0,3,4,3,Loyal Customers,0.1909,Low Risk
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,28,1,210,7.5,422.7,15.096428571428572,28,0.0,1,1,680,1.0,340.0,1,1,2,Lost / Inactive,0.7132,High Risk
16138,2010-04-28 09:51:00,2010-11-26 12:13:00,37,3,774,20.91891891891892,910.35,24.604054054054053,35,0.0,1,213,379,71.0,94.75,2,3,3,At Risk,0.6721,Medium Risk
16139,2009-12-03 13:51:00,2011-11-21 08:37:00,57,5,602,10.56140350877193,1111.15,19.493859649122808,47,0.0,0,718,19,143.6,3.17,5,4,3,Champions,0.0726,Low Risk
16140,2010-09-24 12:03:00,2011-10-05 12:15:00,64,3,1272,19.875,1433.46,22.3978125,50,0.0,0,377,66,125.7,16.5,3,3,4,Loyal Customers,0.4331,Medium Risk
16141,2010-10-18 14:12:00,2011-09-12 13:11:00,50,2,410,8.2,955.94,19.1188,47,0.0,0,329,88,164.5,29.33,3,2,3,Needs Attention,0.5207,Medium Risk
16142,2011-04-04 10:16:00,2011-04-04 10:16:00,37,1,422,11.405405405405403,535.34,14.46864864864865,37,0.0,1,1,250,1.0,125.0,2,1,2,Lost / Inactive,0.6528,Medium Risk
16143,2009-12-10 09:44:00,2011-12-06 14:13:00,223,12,1866,8.367713004484305,4555.08,20.426367713004485,107,0.0717488789237668,0,727,3,60.6,0.23,5,5,5,Champions,0.0131,Low Risk
16144,2011-04-07 10:09:00,2011-04-07 10:09:00,1,1,16,16.0,175.2,175.2,1,0.0,1,1,247,1.0,123.5,2,1,1,Lost / Inactive,0.8557,High Risk
16145,2010-05-04 13:31:00,2011-12-01 10:33:00,396,19,5270,13.308080808080808,6805.44,17.185454545454544,217,0.0656565656565656,0,576,9,30.3,0.45,5,5,5,Champions,0.0745,Low Risk
16146,2010-09-17 10:46:00,2011-07-05 14:20:00,41,4,544,13.268292682926829,946.38,23.082439024390244,34,0.0,1,292,157,73.0,31.4,3,4,3,Loyal Customers,0.6802,Medium Risk
16147,2010-02-05 12:26:00,2011-07-29 09:57:00,136,5,1395,10.257352941176473,2398.91,17.639044117647057,113,0.0,1,539,134,107.8,22.33,3,4,4,Loyal Customers,0.3893,Medium Risk
16148,2010-09-29 10:12:00,2011-02-16 14:01:00,9,2,250,27.77777777777778,386.62,42.95777777777778,9,0.0,1,141,296,70.5,98.67,2,2,2,Lost / Inactive,0.783,High Risk
16149,2010-10-06 15:54:00,2011-12-05 11:29:00,30,3,598,19.933333333333334,422.22,14.074,30,0.0,0,425,5,141.7,1.25,5,3,2,Loyal Customers,0.4101,Medium Risk
16150,2009-12-17 15:33:00,2011-10-28 12:39:00,216,10,1990,9.212962962962964,4002.17,18.52856481481481,143,0.0,0,680,43,68.0,3.91,4,5,5,Champions,0.0093,Low Risk
16152,2011-03-16 09:47:00,2011-03-16 09:47:00,29,1,642,22.13793103448276,1829.04,63.07034482758621,29,0.0,1,1,269,1.0,134.5,2,1,4,Lost / Inactive,0.6901,Medium Risk
16153,2010-05-26 12:41:00,2011-10-21 10:50:00,226,11,3693,16.34070796460177,5133.49,22.714557522123894,161,0.0442477876106194,0,513,50,46.6,4.17,4,5,5,Champions,0.1667,Low Risk
16155,2010-06-18 11:23:00,2010-11-23 12:03:00,48,5,495,10.3125,796.9,16.602083333333333,45,0.2291666666666666,1,159,382,31.8,63.67,2,4,3,At Risk,0.6246,Medium Risk
16156,2009-12-02 17:06:00,2011-12-01 12:42:00,261,20,3205,12.279693486590038,6188.18,23.709501915708813,199,0.0,0,729,9,36.4,0.43,5,5,5,Champions,0.0056,Low Risk
16157,2011-09-28 11:48:00,2011-11-24 11:41:00,18,3,347,19.27777777777778,656.6899999999999,36.48277777777778,12,0.0,0,57,16,19.0,4.0,5,3,3,Loyal Customers,0.6046,Medium Risk
16158,2009-12-05 15:00:00,2010-07-05 13:55:00,35,9,182,5.2,628.32,17.952,29,0.4,1,212,522,23.6,52.2,1,5,3,At Risk,0.7311,High Risk
16159,2009-12-03 11:51:00,2011-03-03 12:27:00,52,4,635,12.211538461538462,1232.79,23.7075,31,0.0,1,456,282,114.0,56.4,2,4,4,At Risk,0.5627,Medium Risk
16160,2011-09-15 10:53:00,2011-10-05 14:19:00,20,2,1162,58.1,1025.44,51.272000000000006,20,0.0,0,21,65,10.5,21.67,3,2,3,Needs Attention,0.5138,Medium Risk
16161,2010-02-08 11:06:00,2011-12-08 12:10:00,1134,43,6255,5.515873015873016,12580.06,11.093527336860667,458,0.0537918871252204,0,669,2,15.6,0.05,5,5,5,Champions,0.0087,Low Risk
16162,2011-04-01 15:03:00,2011-04-01 15:03:00,2,1,4,2.0,37.4,18.7,2,0.0,1,1,252,1.0,126.0,2,1,1,Lost / Inactive,0.9233,High Risk
16163,2009-12-02 10:00:00,2011-04-21 15:15:00,68,6,676,9.941176470588236,2407.98,35.4114705882353,59,0.0,1,506,232,84.3,33.14,2,4,4,At Risk,0.5098,Medium Risk
16164,2011-10-28 09:12:00,2011-11-22 15:04:00,34,3,433,12.735294117647058,822.48,24.19058823529412,27,0.0,0,26,17,8.7,4.25,5,3,3,Loyal Customers,0.474,Medium Risk
16165,2010-07-22 14:17:00,2010-07-22 14:17:00,1,1,2,2.0,79.9,79.9,1,0.0,1,1,505,1.0,252.5,1,1,1,Lost / Inactive,0.952,High Risk
16166,2010-01-17 14:16:00,2010-10-07 15:44:00,22,2,173,7.863636363636363,435.83,19.810454545454544,18,0.5454545454545454,1,264,428,132.0,142.67,1,2,2,Lost / Inactive,0.7369,High Risk
16167,2009-12-01 10:46:00,2010-10-21 15:33:00,63,5,1494,23.714285714285715,1386.12,22.00190476190476,51,0.0,1,325,414,65.0,69.0,1,4,4,At Risk,0.5288,Medium Risk
16168,2009-12-03 12:38:00,2011-11-29 12:45:00,306,66,4975,16.258169934640524,10360.67,33.85839869281046,131,0.1437908496732026,0,727,11,11.0,0.16,5,5,5,Champions,0.0082,Low Risk
16169,2011-09-25 11:33:00,2011-12-01 15:28:00,85,4,1325,15.588235294117649,1822.97,21.44670588235294,71,0.3058823529411765,0,68,8,17.0,1.6,5,4,4,Champions,0.3543,Medium Risk
16170,2010-02-18 13:50:00,2011-10-20 08:21:00,440,20,6056,13.763636363636364,6869.0,15.611363636363636,254,0.1159090909090909,0,609,51,30.4,2.43,4,5,5,Champions,0.0486,Low Risk
16171,2011-10-11 14:51:00,2011-10-11 14:51:00,3,1,24,8.0,73.19999999999999,24.399999999999995,3,0.0,0,1,59,1.0,29.5,4,1,1,Promising / New,0.839,High Risk
16172,2010-07-14 15:34:00,2011-09-05 13:22:00,113,8,1419,12.557522123893806,1884.55,16.677433628318585,81,0.0,1,418,95,52.2,10.56,3,5,4,Loyal Customers,0.387,Medium Risk
16173,2011-09-02 15:23:00,2011-11-24 10:53:00,84,6,575,6.845238095238095,1418.32,16.884761904761906,70,0.0,0,83,16,13.8,2.29,5,4,4,Champions,0.3689,Medium Risk
16174,2010-04-15 15:12:00,2011-08-05 13:26:00,65,7,1431,22.015384615384612,2246.75,34.565384615384616,28,0.0,1,477,126,68.1,15.75,3,4,4,Loyal Customers,0.5611,Medium Risk
16175,2010-05-25 12:01:00,2011-09-06 14:32:00,98,7,932,9.510204081632653,1836.44,18.739183673469388,59,0.0,1,470,94,67.1,11.75,3,4,4,Loyal Customers,0.5445,Medium Risk
16176,2010-03-29 14:52:00,2010-10-14 13:54:00,72,4,952,13.22222222222222,2052.69,28.50958333333333,53,0.0,1,199,421,49.8,84.2,1,4,4,At Risk,0.5675,Medium Risk
16177,2010-03-02 14:03:00,2011-10-20 12:57:00,118,8,1021,8.652542372881356,2247.31,19.045,79,0.0,0,597,50,74.6,5.56,4,5,4,Champions,0.1469,Low Risk
16178,2010-11-03 14:46:00,2011-07-24 16:05:00,25,2,304,12.16,612.6,24.504,24,0.32,1,264,138,132.0,46.0,3,2,3,Needs Attention,0.7122,High Risk
16179,2011-10-10 09:41:00,2011-10-10 09:41:00,11,1,99,9.0,215.83,19.62090909090909,11,0.0,0,1,61,1.0,30.5,3,1,1,Needs Attention,0.7606,High Risk
16180,2010-06-23 13:19:00,2011-08-31 16:28:00,327,13,9813,30.009174311926607,16249.87,49.69379204892967,171,0.073394495412844,1,435,100,33.5,7.14,3,5,5,Loyal Customers,0.3972,Medium Risk
16181,2011-09-27 13:38:00,2011-09-27 13:38:00,11,1,152,13.818181818181818,305.54,27.776363636363637,11,0.0,0,1,73,1.0,36.5,3,1,2,Needs Attention,0.7375,High Risk
16182,2010-03-09 09:34:00,2011-09-28 13:23:00,51,9,5887,115.4313725490196,9971.65,195.52254901960785,20,0.0784313725490196,0,569,72,63.2,7.2,3,5,5,Loyal Customers,0.3455,Low Risk
16183,2010-10-28 14:43:00,2011-10-03 14:59:00,41,4,351,8.560975609756097,1077.81,26.2880487804878,32,0.0,0,341,67,85.2,13.4,3,4,3,Loyal Customers,0.5611,Medium Risk
16184,2011-05-12 13:33:00,2011-10-06 17:43:00,45,6,561,12.466666666666669,1158.79,25.750888888888888,26,0.0,0,148,64,24.7,9.14,3,4,3,Loyal Customers,0.4496,Medium Risk
16185,2010-05-24 11:04:00,2011-11-23 09:41:00,40,3,321,8.025,644.72,16.118000000000002,39,0.0,0,548,17,182.7,4.25,5,3,3,Loyal Customers,0.1758,Low Risk
16186,2009-12-09 15:36:00,2011-11-17 12:43:00,505,26,6594,13.057425742574257,8718.43,17.26421782178218,172,0.0376237623762376,0,708,23,27.2,0.85,4,5,5,Champions,0.0058,Low Risk
16187,2011-02-28 13:34:00,2011-11-08 09:50:00,295,15,5048,17.11186440677966,6911.44,23.428610169491524,160,0.1152542372881356,0,253,32,16.9,2.0,4,5,5,Champions,0.1281,Low Risk
