Date,Revenue,TotalQuantity,Transactions,UniqueCustomers,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_mean_30,rolling_std_30,day_of_week,day_of_month,month,quarter,is_weekend,sin_dow,cos_dow,sin_month,cos_month
2010-12-24,0.0,0.0,0.0,0.0,5644.77,4886.5199999999995,15929.16,19966.36,33488.38,23876.63,41138.6,10474.117142857142,7931.95582384464,18554.74,28281.23,19093.802098648095,4,24,12,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2010-12-25,0.0,0.0,0.0,0.0,0.0,5644.77,4886.5199999999995,0.0,0.0,0.0,67870.96,7621.78,7529.378066128634,16162.71285714286,26909.943333333336,19608.872263743513,5,25,12,4,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
2010-12-26,0.0,0.0,0.0,0.0,0.0,0.0,5644.77,7292.95,17102.35,31361.28,28828.04,7621.78,7529.378066128634,16162.71285714286,24647.578,18609.896819194306,6,26,12,4,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
2010-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19599.06,27578.34,31009.329999999998,0.0,6579.93,8067.780008756989,14941.116428571431,23686.643333333333,19123.77515098299,0,27,12,4,0,0.0,1.0,-2.4492935982947064e-16,1.0
2010-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15929.16,29235.13,53730.96,27125.16,3780.0642857142857,5908.432425214608,12971.235000000002,23686.643333333333,19123.77515098299,1,28,12,4,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
2010-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.5199999999995,30251.47,39094.2,63245.18,1504.47,2578.678479279397,10883.011428571432,22782.471333333335,19591.124283541012,2,29,12,4,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.77,48791.87,38193.91,49806.229999999996,806.3957142857143,2133.5225183079847,8722.192142857146,20674.298666666666,18456.875008906536,3,30,12,4,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19966.36,33488.38,46192.49,0.0,0.0,5237.058571428574,19014.091,17979.969060416293,4,31,12,4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47197.57,0.0,0.0,3810.890000000002,17474.341333333334,17544.863427761575,5,1,1,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2011-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7292.95,17102.35,23876.63,0.0,0.0,3810.890000000002,15901.089000000002,16891.615287695855,6,2,1,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2011-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19599.06,27578.34,0.0,0.0,0.0,3289.9650000000024,15105.201333333334,17064.487833532683,0,3,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2011-01-04,12105.11,6950.0,35.0,34.0,0.0,0.0,0.0,0.0,15929.16,29235.13,31361.28,0.0,0.0,1890.032142857145,15105.201333333334,17064.487833532683,1,4,1,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2011-01-05,28799.43,18369.0,48.0,45.0,12105.11,0.0,0.0,0.0,4886.5199999999995,30251.47,31009.329999999998,1729.3014285714287,4575.301521868727,1616.8857142857164,14463.329,16791.917244076285,2,5,1,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2011-01-06,34343.79,21534.0,46.0,45.0,28799.43,12105.11,0.0,0.0,5644.77,48791.87,53730.96,5843.505714285714,11082.38048440535,3324.950714285716,14389.665666666668,16721.52949551829,3,6,1,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2011-01-07,23797.79,15122.0,47.0,45.0,34343.79,28799.43,12105.11,0.0,0.0,19966.36,39094.2,10749.761428571428,14980.738592176098,5374.880714285718,13743.426666666666,15476.988261943408,4,7,1,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2011-01-08,0.0,0.0,0.0,0.0,23797.79,34343.79,28799.43,0.0,0.0,0.0,38193.91,14149.445714285714,14834.216520905149,7074.7228571428595,13233.546333333334,14852.385131758929,5,8,1,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2011-01-09,15590.68,8125.0,48.0,48.0,0.0,23797.79,34343.79,0.0,0.0,7292.95,33488.38,14149.445714285714,14834.216520905149,7074.7228571428595,11960.416000000001,14264.361363050974,6,9,1,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2011-01-10,15330.83,9380.0,34.0,32.0,15590.68,0.0,23797.79,0.0,0.0,19599.06,0.0,16376.685714285715,13462.726536974667,8188.34285714286,11363.826000000001,13695.87924643727,0,10,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2011-01-11,60243.73,26072.0,53.0,47.0,15330.83,15590.68,0.0,12105.11,0.0,15929.16,17102.35,18566.804285714286,11451.285797880017,9283.402142857145,11874.853666666666,13542.401155644342,1,11,1,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2011-01-12,17124.74,7883.0,42.0,42.0,60243.73,15330.83,15590.68,28799.43,0.0,4886.5199999999995,27578.34,25443.75,18933.90981810061,13586.525714285717,13312.899666666668,16155.157640873062,2,12,1,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2011-01-13,15159.46,8309.0,41.0,41.0,17124.74,60243.73,15330.83,34343.79,0.0,5644.77,29235.13,23775.937142857147,19102.494544920668,14809.72142857143,12964.446333333333,15948.266775031807,3,13,1,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2011-01-14,39509.7,21098.0,38.0,37.0,15159.46,17124.74,60243.73,23797.79,0.0,0.0,30251.47,21035.318571428572,18705.69886557341,15892.540000000005,12495.257333333335,15657.484680612026,4,14,1,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2011-01-15,0.0,0.0,0.0,0.0,39509.7,15159.46,17124.74,0.0,0.0,0.0,48791.87,23279.877142857145,19990.93227277367,18714.66142857143,12803.864999999998,16104.387743025267,5,15,1,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2011-01-16,6976.39,4086.0,25.0,22.0,0.0,39509.7,15159.46,15590.68,0.0,0.0,19966.36,23279.877142857145,19990.93227277367,18714.66142857143,11177.469333333333,14751.546268308104,6,16,1,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2011-01-17,16527.05,8692.0,46.0,45.0,6976.39,0.0,39509.7,15330.83,0.0,0.0,0.0,22049.264285714286,20792.239430030022,19212.975000000002,10744.470333333333,14675.119956355546,0,17,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2011-01-18,87559.21,80605.0,32.0,31.0,16527.05,6976.39,0.0,60243.73,12105.11,0.0,7292.95,22220.152857142857,20732.648946903137,20393.47857142857,11295.372,14567.683923241622,1,18,1,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2011-01-19,21586.78,15869.0,33.0,33.0,87559.21,16527.05,6976.39,17124.74,28799.43,0.0,19599.06,26122.364285714288,29709.329582582224,25783.057142857146,13970.913999999999,20120.07308424714,2,19,1,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2011-01-20,15197.08,8171.0,34.0,30.0,21586.78,87559.21,16527.05,15159.46,34343.79,0.0,15929.16,26759.79857142857,29531.43977251105,25267.867857142865,14037.171333333334,20142.506583953735,3,20,1,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2011-01-21,24276.01,12694.0,34.0,32.0,15197.08,21586.78,87559.21,39509.7,23797.79,0.0,4886.5199999999995,26765.172857142858,29528.980154627596,23900.245714285713,14012.768666666667,20140.578763856374,4,21,1,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2011-01-22,0.0,0.0,0.0,0.0,24276.01,15197.08,21586.78,0.0,0.0,0.0,5644.77,24588.93142857143,28989.60959315333,23934.40428571429,14659.085,20148.721563969204,5,22,1,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2011-01-23,10306.1,5200.0,27.0,27.0,0.0,24276.01,15197.08,6976.39,15590.68,0.0,0.0,24588.93142857143,28989.60959315333,23934.40428571429,14470.926,20261.843895266193,6,23,1,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2011-01-24,17601.87,9587.0,44.0,43.0,10306.1,0.0,24276.01,16527.05,15330.83,0.0,0.0,25064.604285714286,28678.094403090345,23556.93428571429,14814.462666666666,20094.710897973066,0,24,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2011-01-25,23994.38,14443.0,59.0,57.0,17601.87,10306.1,0.0,87559.21,60243.73,12105.11,0.0,25218.15,28627.597778450312,23719.151428571433,15401.191666666668,19903.29948740698,1,25,1,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2011-01-26,17424.45,10418.0,53.0,49.0,23994.38,17601.87,10306.1,21586.78,17124.74,28799.43,0.0,16137.460000000001,8709.31936055661,21129.91214285715,16201.004333333334,19744.535477986843,2,26,1,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2011-01-27,22050.49,10902.0,50.0,50.0,17424.45,23994.38,17601.87,15197.08,15159.46,34343.79,0.0,15542.841428571428,8412.289803459014,21151.32,16781.819333333333,19506.371772397688,3,27,1,1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2011-01-28,17247.2,9164.0,37.0,36.0,22050.49,17424.45,23994.38,24276.01,39509.7,23797.79,0.0,16521.9,8757.090152023458,21643.536428571435,17516.835666666666,19266.175122895238,4,28,1,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2011-01-29,0.0,0.0,0.0,0.0,17247.2,22050.49,17424.45,0.0,0.0,0.0,0.0,15517.784285714286,8097.961340240401,20053.35785714286,18091.742333333335,18980.659170155246,5,29,1,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2011-01-30,6542.61,3383.0,24.0,22.0,0.0,17247.2,22050.49,10306.1,6976.39,15590.68,0.0,15517.784285714286,8097.961340240401,20053.35785714286,18091.742333333335,18980.659170155246,6,30,1,1,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2011-01-31,18806.43,12417.0,57.0,50.0,6542.61,0.0,17247.2,17601.87,16527.05,15330.83,0.0,14980.142857142857,8610.367388920755,20022.373571428576,18309.829333333335,18802.367525434962,0,31,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387
2011-02-01,26358.7,14995.0,58.0,57.0,18806.43,6542.61,0.0,23994.38,87559.21,60243.73,0.0,15152.222857142857,8683.224236387658,20185.186428571433,18936.710333333333,18481.630283968658,1,1,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2011-02-02,17091.15,8908.0,56.0,55.0,26358.7,18806.43,6542.61,17424.45,21586.78,17124.74,0.0,15489.982857142857,9119.513082099833,15813.721428571429,19815.333666666666,18174.325054254245,2,2,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2011-02-03,22171.9,15427.0,45.0,44.0,17091.15,26358.7,18806.43,22050.49,15197.08,15159.46,12105.11,15442.368571428571,9108.593162308169,15492.605000000001,20385.038666666667,17795.692484293595,3,3,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2011-02-04,18087.96,11254.0,45.0,41.0,22171.9,17091.15,26358.7,17247.2,24276.01,39509.7,28799.43,15459.712857142858,9123.376887994378,15990.806428571432,20720.59833333333,17728.966269798013,4,4,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2011-02-05,0.0,0.0,0.0,0.0,18087.96,22171.9,17091.15,0.0,0.0,0.0,34343.79,15579.82142857143,9156.305890094567,15548.802857142859,20363.549333333336,17668.41117373154,5,5,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2011-02-06,3439.67,2036.0,11.0,11.0,0.0,18087.96,22171.9,6542.61,10306.1,6976.39,23797.79,15579.82142857143,9156.305890094567,15548.80285714286,19218.756333333335,17843.10968208922,6,6,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2011-02-07,23382.97,8567.0,38.0,35.0,3439.67,0.0,18087.96,18806.43,17601.87,16527.05,0.0,15136.544285714286,9724.233039544117,15058.343571428575,18540.15233333333,18048.896465659473,0,7,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2011-02-08,14153.34,8664.0,38.0,37.0,23382.97,3439.67,0.0,26358.7,23994.38,87559.21,15590.68,15790.335714285715,10156.341389537283,15471.27928571429,19319.58466666667,17722.58196799502,1,8,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2011-02-09,11910.83,6144.0,23.0,22.0,14153.34,23382.97,3439.67,17091.15,17424.45,21586.78,15330.83,14046.712857142858,9024.185181521376,14768.34785714286,19271.673333333336,17734.948864750062,2,9,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2011-02-10,14155.36,11767.0,40.0,39.0,11910.83,14153.34,23382.97,22171.9,22050.49,15197.08,60243.73,13306.667142857144,8944.972830127732,14374.517857142859,19157.673333333332,17772.1069853118,3,10,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2011-02-11,18579.96,9575.0,38.0,34.0,14155.36,11910.83,14153.34,18087.96,17247.2,24276.01,17124.74,12161.447142857143,8093.438264070672,13810.580000000004,17621.394333333334,16001.875219331656,4,11,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2011-02-12,0.0,0.0,0.0,0.0,18579.96,14155.36,11910.83,0.0,0.0,0.0,15159.46,12231.732857142857,8155.382983914569,13905.777142857145,17669.90166666667,16002.523399382377,5,12,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2011-02-13,5645.48,2723.0,20.0,20.0,0.0,18579.96,14155.36,3439.67,6542.61,10306.1,39509.7,12231.732857142857,8155.382983914569,13905.777142857145,17164.586333333333,16320.713197789504,6,13,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2011-02-14,22999.39,12339.0,36.0,36.0,5645.48,0.0,18579.96,23382.97,18806.43,17601.87,0.0,12546.848571428573,7793.6395189334,13841.696428571433,16035.779000000002,15887.279910105583,0,14,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2011-02-15,37750.62,22082.0,53.0,47.0,22999.39,5645.48,0.0,14153.34,26358.7,23994.38,6976.39,12492.051428571429,7705.603776037309,14141.193571428574,16802.425333333333,15639.778525340513,1,15,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2011-02-16,23413.97,15729.0,62.0,56.0,37750.62,22999.39,5645.48,11910.83,17091.15,17424.45,16527.05,15863.091428571428,12328.463063905432,14954.902142857147,17828.233,15978.633304035615,2,16,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2011-02-17,17659.64,12747.0,55.0,50.0,23413.97,37750.62,22999.39,14155.36,22171.9,22050.49,87559.21,17506.397142857142,12479.571508502342,15406.532142857144,18057.797000000002,16008.738279141056,3,17,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2011-02-18,14438.73,8610.0,35.0,34.0,17659.64,23413.97,37750.62,18579.96,18087.96,17247.2,21586.78,18007.00857142857,12392.72623382014,15084.22785714286,15727.811333333335,9170.7151249845,4,18,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2011-02-19,0.0,0.0,0.0,0.0,14438.73,17659.64,23413.97,0.0,0.0,0.0,15197.08,17415.404285714285,12459.483337643987,14823.568571428576,15489.543,9105.870641575038,5,19,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2011-02-20,9437.8,5218.0,26.0,26.0,0.0,14438.73,17659.64,5645.48,3439.67,6542.61,24276.01,17415.404285714285,12459.483337643987,14823.568571428576,14982.973666666667,9535.291177135734,6,20,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2011-02-21,32724.38,20376.0,33.0,31.0,9437.8,0.0,14438.73,22999.39,23382.97,18806.43,0.0,17957.164285714283,11933.767744031842,15252.00642857143,14488.366666666667,9420.778394733203,0,21,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2011-02-22,29116.63,20921.0,50.0,47.0,32724.38,9437.8,0.0,37750.62,14153.34,26358.7,10306.1,19346.44857142857,13125.196629788597,15919.250000000002,15579.179333333333,9578.575494714494,1,22,2,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2011-02-23,19315.97,12139.0,53.0,49.0,29116.63,32724.38,9437.8,23413.97,11910.83,17091.15,17601.87,18113.02142857143,11399.694739929688,16988.05642857143,16206.196999999998,9833.76803110491,2,23,2,1,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2011-02-24,21463.94,11558.0,53.0,52.0,19315.97,29116.63,32724.38,17659.64,14155.36,22171.9,23994.38,17527.592857142856,11185.304229243093,17516.995000000003,16263.333666666667,9847.127471967464,3,24,2,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2011-02-25,18377.14,10038.0,45.0,42.0,21463.94,19315.97,29116.63,14438.73,18579.96,18087.96,17424.45,18071.064285714285,11284.76885178845,18039.03642857143,16178.985666666667,9789.289459085574,4,25,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2011-02-26,0.0,0.0,0.0,0.0,18377.14,21463.94,19315.97,0.0,0.0,0.0,22050.49,18633.694285714286,11171.093728839991,18024.54928571429,16210.742,9795.012633857648,5,26,2,1,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2011-02-27,9382.71,4823.0,33.0,31.0,0.0,18377.14,21463.94,9437.8,5645.48,3439.67,17247.2,18633.694285714286,11171.093728839991,18024.54928571429,15475.725666666667,10162.140576168596,6,27,2,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2011-02-28,15026.68,8387.0,51.0,49.0,9382.71,0.0,18377.14,32724.38,22999.39,23382.97,0.0,18625.824285714287,11178.6687905535,18291.494285714285,15213.576000000001,10216.161936672455,0,28,2,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
2011-03-01,23621.59,11566.0,56.0,52.0,15026.68,9382.71,0.0,29116.63,37750.62,14153.34,6542.61,16097.581428571428,9302.475461949927,17722.015000000003,15714.465333333334,9804.615922866275,1,1,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2011-03-02,18666.14,8608.0,42.0,40.0,23621.59,15026.68,9382.71,19315.97,23413.97,11910.83,18806.43,15312.575714285715,8185.533374991196,16712.79857142857,16283.764666666666,9749.378312210412,2,2,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2011-03-03,32818.19,19119.0,47.0,46.0,18666.14,23621.59,15026.68,21463.94,17659.64,14155.36,26358.7,15219.742857142859,8136.0990021276975,16373.667857142858,16279.088333333335,9748.160149246614,3,3,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2011-03-04,17302.55,12930.0,45.0,38.0,32818.19,18666.14,23621.59,18377.14,14438.73,18579.96,17091.15,16841.778571428575,10404.125677719418,17456.42142857143,16494.404666666665,10045.284777297195,4,4,3,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2011-03-05,0.0,0.0,0.0,0.0,17302.55,32818.19,18666.14,0.0,0.0,0.0,22171.9,16688.265714285713,10385.607018999652,17660.980000000003,16501.451333333334,10045.791957717598,5,5,3,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2011-03-06,9951.67,5026.0,26.0,24.0,0.0,17302.55,32818.19,9382.71,9437.8,5645.48,18087.96,16688.265714285713,10385.607018999652,17660.980000000003,15762.388,10422.749679194458,6,6,3,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2011-03-07,20247.85,11088.0,58.0,49.0,9951.67,0.0,17302.55,15026.68,32724.38,22999.39,0.0,16769.545714285712,10320.928021686235,17697.685,15491.178333333333,10465.916987732024,0,7,3,1,0,0.0,1.0,1.0,6.123233995736766e-17
2011-03-08,22184.11,13811.0,44.0,41.0,20247.85,9951.67,0.0,23621.59,29116.63,37750.62,3439.67,17515.427142857145,10362.560634648016,16806.504285714287,16166.106666666665,10078.16110238659,1,8,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2011-03-09,20320.23,11457.0,51.0,47.0,22184.11,20247.85,9951.67,18666.14,19315.97,23413.97,23382.97,17310.072857142855,10234.843750187723,16311.324285714289,16790.921333333335,9840.19374953451,2,9,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2011-03-10,24429.77,15222.0,52.0,46.0,20320.23,22184.11,20247.85,32818.19,21463.94,17659.64,14153.34,17546.371428571427,10290.314445869986,16383.057142857144,16688.83,9785.177412191142,3,10,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2011-03-11,20894.75,9249.0,48.0,42.0,24429.77,20320.23,22184.11,17302.55,18377.14,14438.73,11910.83,16348.025714285715,8558.075471225688,16594.902142857143,17031.377666666667,9872.837149575236,4,11,3,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2011-03-12,0.0,0.0,0.0,0.0,20894.75,24429.77,20320.23,0.0,0.0,0.0,14155.36,16861.197142857145,8730.808528230555,16774.73142857143,17330.841666666667,9848.38471761676,5,12,3,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2011-03-13,4117.22,2733.0,16.0,16.0,0.0,20894.75,24429.77,9951.67,9382.71,9437.8,18579.96,16861.197142857145,8730.808528230555,16774.73142857143,16858.996333333333,10332.948661745064,6,13,3,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2011-03-14,25866.33,16729.0,48.0,41.0,4117.22,0.0,20894.75,20247.85,15026.68,32724.38,0.0,16027.704285714286,9722.538428990381,16398.625000000004,16376.905,10584.216941891986,0,14,3,1,0,0.0,1.0,1.0,6.123233995736766e-17
2011-03-15,14896.28,7918.0,41.0,40.0,25866.33,4117.22,0.0,22184.11,23621.59,29116.63,5645.48,16830.344285714287,10341.226799627215,17172.885714285716,17239.116,10252.481171713638,1,15,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2011-03-16,21715.11,12843.0,50.0,46.0,14896.28,25866.33,4117.22,20320.23,18666.14,19315.97,22999.39,15789.225714285714,10075.846800702564,16549.649285714288,17547.476000000002,10028.427943030918,2,16,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2011-03-17,31976.51,19025.0,56.0,51.0,21715.11,14896.28,25866.33,24429.77,32818.19,21463.94,37750.62,15988.494285714287,10193.496958788388,16767.43285714286,17504.666666666668,10007.070726055932,3,17,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2011-03-18,23334.6,13214.0,52.0,48.0,31976.51,21715.11,14896.28,20894.75,17302.55,18377.14,23413.97,17066.6,11544.62074424273,16707.31285714286,17312.196333333333,9653.52669018429,4,18,3,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2011-03-19,0.0,0.0,0.0,0.0,23334.6,31976.51,21715.11,0.0,0.0,0.0,17659.64,17415.15,11715.035144565278,17138.17357142857,17309.550666666666,9651.807483474191,5,19,3,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2011-03-20,19880.99,13473.0,57.0,56.0,0.0,23334.6,31976.51,4117.22,9951.67,9382.71,14438.73,17415.15,11715.035144565278,17138.17357142857,16720.896,10155.118966495016,6,20,3,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2011-03-21,16020.1,9443.0,48.0,47.0,19880.99,0.0,23334.6,25866.33,20247.85,15026.68,0.0,19667.117142857143,10142.305976811032,17847.410714285717,16902.304666666667,10161.55268273058,0,21,3,1,0,0.0,1.0,1.0,6.123233995736766e-17
2011-03-22,19016.94,13484.0,41.0,40.0,16020.1,19880.99,0.0,14896.28,22184.11,23621.59,9437.8,18260.512857142858,9816.813534607692,17545.428571428572,17436.308,9650.78705030927,1,22,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2011-03-23,21566.02,13918.0,59.0,55.0,19016.94,16020.1,19880.99,21715.11,20320.23,18666.14,32724.38,18849.178571428572,9704.358092138153,17319.202142857142,17755.612666666668,9534.794056345645,2,23,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2011-03-24,36496.79,18164.0,68.0,63.0,21566.02,19016.94,16020.1,31976.51,24429.77,32818.19,29116.63,18827.88,9697.180731819237,17408.187142857143,17383.667333333335,9140.213424369302,3,24,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2011-03-25,27271.1,13325.0,52.0,45.0,36496.79,21566.02,19016.94,23334.6,20894.75,17302.55,19315.97,19473.634285714284,10805.837962277377,18270.117142857147,17629.67266666667,9556.718215133382,4,25,3,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2011-03-26,0.0,0.0,0.0,0.0,27271.1,36496.79,21566.02,0.0,0.0,0.0,21463.94,20035.99142857143,11137.59774238954,18725.570714285714,17894.843666666664,9714.18990679084,5,26,3,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2011-03-27,9189.77,4495.0,31.0,31.0,0.0,27271.1,36496.79,19880.99,4117.22,9951.67,18377.14,20035.99142857143,11137.59774238954,18725.570714285714,17179.379,10219.53735937653,6,27,3,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2011-03-28,19961.67,11574.0,58.0,52.0,9189.77,0.0,27271.1,16020.1,25866.33,20247.85,0.0,18508.674285714285,11871.282653799246,19087.895714285718,16873.133333333335,10319.574636482883,0,28,3,1,0,0.0,1.0,1.0,6.123233995736766e-17
2011-03-29,37190.52,24183.0,50.0,46.0,19961.67,9189.77,0.0,19016.94,14896.28,22184.11,9382.71,19071.755714285715,11826.966931425326,18666.134285714288,17538.52233333333,9825.844096894036,1,29,3,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2011-03-30,29523.85,20055.0,66.0,63.0,37190.52,19961.67,9189.77,21566.02,21715.11,20320.23,15026.68,21667.981428571427,13664.837964305101,20258.579999999998,18465.449333333334,10328.696352382392,2,30,3,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2011-03-31,25621.11,14930.0,59.0,57.0,29523.85,37190.52,19961.67,36496.79,31976.51,24429.77,23621.59,22804.814285714285,13982.276470633396,20816.347142857147,18948.68833333333,10499.974671061129,3,31,3,1,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
