StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
21644,ASSORTED TUTTI FRUTTI HEART BOX,1006,122,6.843361354982897,1257.5,1.25,72,1.36,30,40,245,69,Optimal,Maintain current stock levels
21842,PINK HEART CANDY BUTTON CALCULATOR,541,38,23.640819268885863,1257.15,2.5026315789473683,32,0.73,104,110,127,201,Optimal,Maintain current stock levels
23469,CARD HOLDER LOVE BIRD SMALL,320,63,8.894183650913684,1255.76,4.122698412698413,61,0.43,39,43,76,62,Optimal,Maintain current stock levels
17091A,LAVENDER INCENSE IN TIN,2073,110,37.38399460389146,1255.65,0.9342727272727273,78,2.81,164,184,393,179,Reorder Triggered,Order 393 units immediately
22267,EASTER DECORATION EGG BUNNY ,1457,109,32.9018350694064,1255.43,1.0424770642201835,91,1.97,144,158,322,122,Critical Risk,Order 322 units immediately
23249,VINTAGE RED ENAMEL TRIM PLATE,778,67,12.394958926283724,1254.9,1.6440298507462685,56,1.05,55,63,187,24,Critical Risk,Order 187 units immediately
22068,BLACK PIRATE TREASURE CHEST,892,168,8.317035674242078,1254.18,1.5339285714285713,106,1.21,37,46,208,45,Reorder Triggered,Order 208 units immediately
85200,BUNNY EGG BOX,1007,95,6.976251508251618,1253.95,1.2457894736842106,81,1.36,31,41,245,72,Optimal,Maintain current stock levels
21807,WHITE CHRISTMAS STAR DECORATION,3000,138,20.074788760131067,1251.36,0.4195652173913043,114,4.07,88,117,473,277,Overstocked,Overstock alert: Pause purchase orders (Excess: 43 units)
35637A,IVORY STRING CURTAIN WITH POLE ,541,45,37.17250259929978,1250.95,3.816666666666667,41,0.73,163,169,103,375,Overstocked,Overstock alert: Pause purchase orders (Excess: 37 units)
21011,GLITTER SNOW PEAR TREE DECORATION,1774,109,18.013303499252075,1249.78,1.1653211009174311,84,2.4,79,96,336,191,Optimal,Maintain current stock levels
23040,PAPER LANTERN 9 POINT SNOW STAR ,234,34,20.12199867457347,1249.5,5.726470588235294,30,0.32,88,91,56,186,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
20933,YELLOW POT PLANT CANDLE,493,43,47.29106874161602,1245.15,3.4511627906976745,38,0.67,207,212,104,374,Optimal,Maintain current stock levels
22543,MINI JIGSAW BAKE A CAKE ,3198,87,71.70984258563657,1242.25,0.3995402298850574,72,4.33,314,345,487,302,Critical Risk,Order 487 units immediately
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1563,88,28.964105537947752,1241.66,0.8177272727272726,86,2.12,127,142,341,327,Overstocked,Overstock alert: Pause purchase orders (Excess: 43 units)
23221,REINDEER HEART DECORATION SILVER,1461,114,15.850834426808037,1241.59,0.9132456140350876,85,1.98,70,84,330,150,Optimal,Maintain current stock levels
22150, 3 STRIPEY MICE FELTCRAFT,662,115,8.822410960956022,1241.1,1.9395652173913045,96,0.9,39,46,160,71,Optimal,Maintain current stock levels
22167, OVAL WALL MIRROR DIAMANTE ,139,67,2.898868289291744,1239.05,9.86044776119403,46,0.19,13,15,33,9,Critical Risk,Order 33 units immediately
23505,PLAYING CARDS I LOVE LONDON ,1058,106,19.199693019408745,1238.5,1.2420754716981133,93,1.43,84,95,252,122,Optimal,Maintain current stock levels
23237,SET OF 4 KNICK KNACK TINS LEAVES ,304,53,6.584220482440828,1237.2,4.127358490566039,51,0.41,29,32,74,43,Optimal,Maintain current stock levels
85159B,"WHITE TEA,COFFEE,SUGAR JARS",638,68,8.476533739199192,1236.1,2.6544117647058822,53,0.86,38,45,134,100,Overstocked,Overstock alert: Pause purchase orders (Excess: 10 units)
22339,CHRISTMAS TREE PAINTED ZINC ,3308,107,41.37908538693191,1235.54,0.4539252336448598,86,4.48,181,213,496,321,Optimal,Maintain current stock levels
22123,PING MICROWAVE APRON,557,92,6.1686269874790245,1233.95,2.7963043478260867,77,0.75,27,33,122,38,Optimal,Maintain current stock levels
84748,FOLK FELT HANGING MULTICOL GARLAND,980,32,71.411009361754,1231.8,2.909375,27,1.33,312,322,159,789,Overstocked,Overstock alert: Pause purchase orders (Excess: 145 units)
84466,TOP SECRET PEN SET,1210,49,62.37260485769929,1231.7,1.213265306122449,34,1.64,273,285,273,155,Critical Risk,Order 403 units immediately
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1127,172,10.453609318145473,1231.21,1.171686046511628,124,1.53,46,57,268,71,Optimal,Maintain current stock levels
22182,CAKE STAND VICTORIAN FILIGREE SMALL,359,65,6.624074681388743,1229.05,4.503846153846154,58,0.49,29,33,78,13,Critical Risk,Order 78 units immediately
20825,GOLD WINE GLASS,360,6,112.95308760720089,1229.04,3.63,5,0.49,494,498,86,961,Optimal,Maintain current stock levels
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2291,141,27.913426372157183,1226.57,1.042695035460993,123,3.1,122,144,404,335,Overstocked,Overstock alert: Pause purchase orders (Excess: 47 units)
21689,SILVER VANILLA  FLOWER CANDLE POT,337,57,13.109811894905263,1226.31,3.731052631578947,49,0.46,58,62,83,57,Critical Risk,Order 83 units immediately
21926,RED/CREAM STRIPE CUSHION COVER ,992,136,6.768245734811744,1224.8,1.2472058823529413,90,1.34,30,40,243,88,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
22917,HERB MARKER ROSEMARY,1902,199,17.142758495175663,1224.3,0.6494974874371859,138,2.58,75,94,376,89,Reorder Triggered,Order 376 units immediately
85125,SMALL ROUND CUT GLASS CANDLESTICK,267,43,8.675521500819702,1222.95,4.852325581395349,32,0.36,38,41,64,95,Overstocked,Overstock alert: Pause purchase orders (Excess: 13 units)
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,539,45,40.68810910109024,1222.85,2.898888888888889,36,0.73,178,184,118,361,Optimal,Maintain current stock levels
22448,PIN CUSHION RUSSIAN DOLL RED,393,35,39.91173033692469,1220.55,3.338571428571429,29,0.53,175,179,94,371,Overstocked,Overstock alert: Pause purchase orders (Excess: 13 units)
22450,SILK PURSE RUSSIAN DOLL BLUE,371,67,7.768093947815613,1218.85,3.344029850746269,51,0.5,34,38,91,13,Critical Risk,Order 91 units immediately
85232A,SET/3 POLKA DOT STACKING TINS,249,86,2.9981526459881405,1215.75,4.941860465116279,72,0.34,14,17,62,42,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
21867,PINK UNION JACK  LUGGAGE TAG,972,212,8.065922611455942,1214.21,1.2587264150943398,122,1.32,36,46,240,88,Optimal,Maintain current stock levels
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1485,106,23.182709190058777,1212.33,0.8463207547169811,85,2.01,102,117,332,114,Reorder Triggered,Order 332 units immediately
85162A,SILVER RETRODISC LAMPSHADE,605,19,36.25107378929889,1211.75,3.2131578947368418,14,0.82,159,165,119,351,Overstocked,Overstock alert: Pause purchase orders (Excess: 21 units)
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,538,66,17.941994078561933,1210.35,2.502272727272727,41,0.73,79,85,127,79,Reorder Triggered,Order 127 units immediately
84823,DANISH ROSE FOLDING CHAIR,120,29,3.5226221760322085,1210.0,12.363793103448277,29,0.16,16,18,27,40,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
20761,BLUE PAISLEY SKETCHBOOK,413,117,9.51094890799877,1207.37,3.703931623931624,93,0.56,42,46,91,26,Critical Risk,Order 91 units immediately
72818,CHRISTMAS DECOUPAGE CANDLE,2341,112,46.88301711792656,1206.31,0.6994642857142858,82,3.17,205,228,417,422,Optimal,Maintain current stock levels
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,1491,84,23.724256815457533,1204.95,0.8438095238095238,70,2.02,104,119,333,178,Optimal,Maintain current stock levels
79191C,RETRO PLASTIC ELEPHANT TRAY,1566,132,24.322506376747278,1204.38,0.8433333333333333,107,2.12,107,122,341,63,Critical Risk,Order 341 units immediately
23138,SINGLE WIRE HOOK IVORY HEART,870,77,28.417963617858327,1201.9,1.4448051948051948,60,1.18,125,134,212,112,Critical Risk,Order 212 units immediately
23536,WALL ART VILLAGE SHOW ,227,56,9.449232085888625,1201.61,5.913035714285714,53,0.31,42,45,54,15,Critical Risk,Order 72 units immediately
20704,MR ROBOT SOFT TOY,345,64,6.603551683849368,1200.95,5.3,60,0.47,29,33,70,44,Optimal,Maintain current stock levels
21383,PACK OF 12 STICKY BUNNIES,1866,195,11.22768471433043,1200.9,0.6484615384615384,169,2.53,50,68,373,66,Reorder Triggered,Order 373 units immediately
85032A,ROMANTIC IMAGES GIFT WRAP SET,1383,118,26.393759166913515,1200.55,0.9694915254237289,103,1.87,116,130,320,211,Optimal,Maintain current stock levels
23444,Next Day Carriage,79,79,0.0,1200.0,15.189873417721518,63,0.11,0,1,20,1,Reorder Triggered,Order 20 units immediately
21529,RETRO SPOT CERAMIC TOASTRACK,358,80,4.047111800290502,1199.1,3.425,69,0.49,18,22,89,22,Reorder Triggered,Order 89 units immediately
22916,HERB MARKER THYME,1861,198,17.33507927855555,1197.65,0.6494949494949495,135,2.52,76,94,372,182,Optimal,Maintain current stock levels
35649,VINTAGE BEAD COSMETIC BAG ,1776,22,367.9275526278019,1195.82,3.144090909090909,20,2.41,1607,1624,205,660,Critical Risk,"Order 2,571 units immediately"
40003,WHITE BAMBOO RIBS LAMPSHADE,1129,48,33.3517613068561,1195.25,1.2,34,1.53,146,157,265,359,Overstocked,Overstock alert: Pause purchase orders (Excess: 45 units)
84830,LARGE ENGLISH ARBORETUM,113,7,37.02444494937802,1195.15,15.357142857142858,7,0.15,162,164,24,357,Overstocked,Overstock alert: Pause purchase orders (Excess: 29 units)
22269,EGG CUP NATURAL CHICKEN,1400,151,13.0736038259461,1194.64,1.059271523178808,107,1.9,58,72,314,128,Optimal,Maintain current stock levels
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,372,47,11.099999583302075,1193.4,4.503191489361702,43,0.5,49,53,78,86,Optimal,Maintain current stock levels
21248,DOOR HANGER  MUM + DADS ROOM,1008,132,14.05836944888758,1192.8,1.4034090909090908,106,1.37,62,72,232,163,Overstocked,Overstock alert: Pause purchase orders (Excess: 19 units)
22977,DOLLY GIRL CHILDRENS EGG CUP,953,117,6.757199171439247,1192.46,1.2603418803418804,101,1.29,30,40,237,29,Critical Risk,Order 237 units immediately
72232,FENG SHUI PILLAR CANDLE,6268,119,132.99962464861636,1190.9199999999998,0.19,72,8.49,581,641,682,304,Critical Risk,Order 918 units immediately
22070,SMALL RETRO SPOT MUG IN BOX  RED,317,80,2.241404114626208,1188.75,3.75,74,0.43,10,14,80,12,Reorder Triggered,Order 80 units immediately
21190,PINK HEARTS PAPER GARLAND,756,87,14.91316754277176,1188.4,1.6339080459770117,71,1.02,66,74,185,152,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
22733,3D STICKERS TRADITIONAL CHRISTMAS ,980,36,19.8005932250398,1187.0,1.2394444444444443,36,1.33,87,97,243,37,Critical Risk,Order 243 units immediately
22293,HANGING CHICK GREEN DECORATION,818,86,10.450718169576572,1186.1,1.45,64,1.11,46,54,205,86,Optimal,Maintain current stock levels
21317,GLASS SPHERE CANDLE STAND MEDIUM,329,66,14.83601898109662,1181.25,5.307575757575758,56,0.45,65,69,69,172,Overstocked,Overstock alert: Pause purchase orders (Excess: 34 units)
22097,SWALLOW SQUARE TISSUE BOX,2021,219,30.118312914580343,1180.79,0.7829680365296804,158,2.74,132,152,388,332,Overstocked,Overstock alert: Pause purchase orders (Excess: 28 units)
77101A,UNION FLAG WINDSOCK,1052,70,37.73706570951681,1180.48,1.2255714285714288,55,1.43,165,176,253,255,Optimal,Maintain current stock levels
22094,RED RETROSPOT TISSUE BOX,2453,173,31.957406708419807,1179.04,0.6329479768786127,133,3.32,140,164,427,73,Critical Risk,Order 427 units immediately
20731,POSY CANDY BAG,4100,46,401.86203319025645,1179.0,1.1084782608695654,40,5.56,1755,1794,525,3820,Overstocked,Overstock alert: Pause purchase orders (Excess: 232 units)
22677,FRENCH BLUE METAL DOOR SIGN 2,942,124,8.290379726745785,1177.51,1.259274193548387,65,1.28,37,46,236,75,Optimal,Maintain current stock levels
84856L,LARGE TAHITI BEACH BAG,211,55,5.411796567457252,1177.45,5.902727272727273,46,0.29,24,27,52,15,Critical Risk,Order 52 units immediately
21438,TUB 24 HANGING EASTER EGGS SPOTTY,360,34,36.56220738566884,1177.2,3.726470588235294,33,0.49,160,164,85,84,Critical Risk,Order 240 units immediately
23366,SET 12 COLOURING PENCILS DOILY,1870,140,33.600503470999136,1177.1,0.6492857142857144,112,2.53,147,165,373,380,Overstocked,Overstock alert: Pause purchase orders (Excess: 50 units)
23598,PAPER BUNTING VINTAGE PARTY,420,42,16.834923051393538,1175.0,2.930952380952381,40,0.57,74,78,104,139,Optimal,Maintain current stock levels
20986,BLUE CALCULATOR RULER,994,135,17.601139467611738,1173.76,1.2802222222222224,94,1.35,77,87,241,185,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
85098B,BLUE FLYING SINGING CANARY,328,85,5.5423755891195565,1172.4,3.731176470588235,61,0.44,25,29,81,65,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
22106,MIRROR MOSAIC HURRICANE LAMP ,427,36,27.394632193476752,1171.85,5.800000000000001,29,0.58,120,125,74,195,Optimal,Maintain current stock levels
20762,GREEN FERN SKETCHBOOK ,416,111,9.908186210006043,1171.71,3.671711711711712,88,0.56,44,48,92,70,Optimal,Maintain current stock levels
20840,FRENCH FLORAL CUSHION COVER ,813,61,25.607760094338204,1170.83,1.3365573770491803,50,1.1,112,120,213,150,Optimal,Maintain current stock levels
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1404,212,9.092419456204045,1170.0,0.8518396226415095,139,1.9,40,54,323,54,Reorder Triggered,Order 323 units immediately
47503E,ASS FLORAL PRINT SCISSORS,6828,22,1426.2606635953612,1169.4,1.2,21,9.25,6227,6292,650,7904,Optimal,Maintain current stock levels
22290,STANDING METAL RABBIT WITH EGG,657,69,35.74114810018253,1168.2,2.0862318840579714,60,0.89,157,164,153,329,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
23071,MARIE ANTOINETTE TRINKET BOX GOLD,312,17,36.07967082802757,1167.6,10.18529411764706,15,0.42,158,161,48,262,Optimal,Maintain current stock levels
22048,BIRTHDAY BANQUET GIFT WRAP,2815,102,18.28988781040657,1166.3,0.4192156862745098,93,3.81,80,107,457,243,Overstocked,Overstock alert: Pause purchase orders (Excess: 29 units)
37342,POLKADOT COFFEE CUP & SAUCER PINK,1443,66,17.42048870076344,1165.89,0.860909090909091,51,1.96,77,91,328,117,Optimal,Maintain current stock levels
23392,SPACEBOY ROCKET LOLLY MAKERS,587,79,15.921831121582716,1165.28,2.0726582278481014,70,0.8,70,76,146,125,Optimal,Maintain current stock levels
21537,RETRO SPOTS PUDDING BOWL,281,67,5.444593665363249,1162.25,4.235074626865671,53,0.38,24,27,71,46,Optimal,Maintain current stock levels
22389,PAPERWEIGHT SAVE THE PLANET,624,80,12.46808584173858,1160.16,2.20675,74,0.85,55,61,146,98,Optimal,Maintain current stock levels
21774,DECORATIVE CATS BATHROOM BOTTLE,1261,109,30.64472855776674,1159.01,1.1990825688073394,79,1.71,134,146,280,270,Optimal,Maintain current stock levels
22545,MINI JIGSAW BUNNIES,2922,124,41.873064461611136,1158.09,0.4120967741935484,100,3.96,183,211,466,174,Critical Risk,Order 466 units immediately
84596G,SMALL CHOCOLATES PINK BOWL,1967,226,12.697705333929273,1157.93,0.709070796460177,118,2.67,56,75,383,108,Optimal,Maintain current stock levels
22915,ASSORTED BOTTLE TOP  MAGNETS ,3054,142,29.875805927910523,1157.28,0.4004929577464788,116,4.14,131,160,477,85,Critical Risk,Order 477 units immediately
15034,PAPER POCKET TRAVELING FAN ,9818,173,139.5148635938023,1156.12,0.1379768786127167,123,13.3,610,704,854,807,Optimal,Maintain current stock levels
20729,RED SPOTTY CANDY BAG,4626,67,512.3672757285042,1154.9,1.227910447761194,39,6.27,2237,2281,529,3132,Optimal,Maintain current stock levels
21904,HOUSE WRECKING METAL SIGN ,735,131,14.53672935338618,1152.0,2.040839694656489,103,1.0,64,71,164,124,Optimal,Maintain current stock levels
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2861,228,26.582468246081763,1149.68,0.424517543859649,131,3.88,117,145,461,347,Overstocked,Overstock alert: Pause purchase orders (Excess: 57 units)
22918,HERB MARKER PARSLEY,1816,197,17.251384773343524,1148.4,0.6489847715736041,135,2.46,76,94,367,153,Optimal,Maintain current stock levels
84968D,SET OF 16 VINTAGE RED CUTLERY,88,42,2.457537174961599,1146.42,13.331428571428573,38,0.12,11,12,23,24,Optimal,Maintain current stock levels
22246,"GARLAND, MAGIC GARDEN 1.8M",610,69,12.06797315747687,1146.3,1.9413043478260867,57,0.83,53,59,153,84,Optimal,Maintain current stock levels
20681,PINK POLKADOT CHILDRENS UMBRELLA,354,100,3.2017040917157056,1144.5,3.245,82,0.48,14,18,90,31,Optimal,Maintain current stock levels
22040,BOTANICAL ROSE GIFT WRAP,2815,94,38.9271077899151,1144.3,0.416595744680851,82,3.81,170,197,457,90,Critical Risk,Order 457 units immediately
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1197,118,9.244333375150418,1143.09,0.9921186440677968,92,1.62,41,53,298,46,Reorder Triggered,Order 298 units immediately
85116,BLACK CANDELABRA T-LIGHT HOLDER,1173,53,30.706449921204257,1139.66,1.3243396226415094,40,1.59,135,147,257,162,Optimal,Maintain current stock levels
20802,SMALL GLASS SUNDAE DISH CLEAR,895,76,13.756548679772386,1137.99,1.545,68,1.21,61,70,208,94,Optimal,Maintain current stock levels
23142,IVORY WIRE KITCHEN ORGANISER,116,36,7.841687541088556,1137.65,10.330555555555556,34,0.16,35,37,30,15,Critical Risk,Order 57 units immediately
23067,HANGING ENGRAVED METAL HEART,274,75,3.3671438427334315,1137.1,4.15,63,0.37,15,18,70,11,Critical Risk,Order 70 units immediately
22731,3D STICKERS CHRISTMAS STAMPS,940,34,20.3095474681262,1137.0,1.2388235294117649,34,1.27,89,98,237,90,Reorder Triggered,Order 237 units immediately
21063,PARTY INVITES JAZZ HEARTS,1363,198,11.05646061054942,1136.71,0.8552525252525253,143,1.85,49,62,319,152,Overstocked,Overstock alert: Pause purchase orders (Excess: 28 units)
85164B,BLACK BAROQUE CUCKOO CLOCK,113,41,2.861647146355382,1134.75,11.71341463414634,27,0.15,13,15,27,16,Optimal,Maintain current stock levels
21157,RED SPOTTY WASHBAG,542,93,3.3153911695040787,1133.28,2.0955913978494625,59,0.73,15,21,139,29,Optimal,Maintain current stock levels
21656,RIDGED GLASS POSY VASE ,821,83,11.055306691968443,1132.85,1.433132530120482,66,1.11,49,57,206,42,Critical Risk,Order 206 units immediately
22739,"RIBBON REEL, XMAS SOCK/BAUBLE",700,46,17.856107630448047,1131.0,1.6456521739130436,45,0.95,78,85,178,140,Optimal,Maintain current stock levels
85055,FRENCH ENAMEL UTENSIL HOLDER,316,80,4.221404169770642,1130.6,3.72,62,0.43,19,23,80,22,Reorder Triggered,Order 80 units immediately
22481,BLACK TEA TOWEL CLASSIC DESIGN,1110,171,6.902998854762652,1130.24,1.1506432748538011,132,1.5,31,42,268,32,Reorder Triggered,Order 268 units immediately
22265,EASTER DECORATION NATURAL CHICK,1781,143,22.59400620778187,1129.65,0.6486013986013986,107,2.41,99,116,364,167,Optimal,Maintain current stock levels
37343,SPOTS DESIGN MUG W PINK INSIDE,784,51,22.995617655817576,1129.44,1.5978431372549018,41,1.06,101,109,191,35,Critical Risk,Order 191 units immediately
21395,BLUE POLKADOT BEAKER ,2824,80,27.614617299676546,1129.4399999999998,0.429,64,3.83,121,148,458,47,Critical Risk,Order 458 units immediately
22228,BUNNY WOODEN PAINTED WITH BIRD ,1477,178,7.196679672698566,1129.41,0.7698876404494381,148,2.0,32,46,331,36,Reorder Triggered,Order 331 units immediately
23559,WOODLAND BUNNIES LOLLY MAKERS,563,75,13.251591779280128,1129.28,2.0722666666666667,69,0.76,58,64,142,25,Critical Risk,Order 142 units immediately
23507,MINI PLAYING CARDS BUFFALO BILL ,2839,109,94.70366895402584,1128.18,0.418348623853211,91,3.85,414,441,460,238,Critical Risk,Order 617 units immediately
23405,HOME SWEET HOME 2 DRAWER CABINET,235,58,3.5014904785944854,1128.05,4.908620689655172,54,0.32,16,19,60,20,Optimal,Maintain current stock levels
22985,"WRAP, BILLBOARD FONTS DESIGN",2890,71,97.24525612611755,1125.8,0.4177464788732394,65,3.92,425,453,464,936,Overstocked,Overstock alert: Pause purchase orders (Excess: 30 units)
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,11512,19,1467.9336154660416,1124.68,0.4552631578947368,17,15.6,6409,6519,925,10160,Optimal,Maintain current stock levels
20733,GOLD MINI TAPE MEASURE ,1546,102,43.36301866890709,1123.7,0.8098039215686273,67,2.09,190,205,339,293,Optimal,Maintain current stock levels
22924,FRIDGE MAGNETS LA VIE EN ROSE,1374,82,21.658722746337325,1121.1,0.8452439024390244,69,1.86,95,109,320,104,Reorder Triggered,Order 320 units immediately
21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,413,23,33.645853804902465,1120.75,2.915217391304348,19,0.56,147,151,103,355,Overstocked,Overstock alert: Pause purchase orders (Excess: 53 units)
22232,JIGSAW TOADSTOOLS 3 PIECE,1003,112,9.577929202036724,1120.63,1.2412499999999995,94,1.36,42,52,245,62,Optimal,Maintain current stock levels
21738,COSY SLIPPER SHOES SMALL  RED ,386,108,4.317328058481913,1119.5,2.9425925925925926,89,0.52,19,23,99,12,Critical Risk,Order 99 units immediately
21773,DECORATIVE ROSE BATHROOM BOTTLE,1264,107,21.658207229558933,1118.96,1.151588785046729,87,1.71,95,107,286,178,Optimal,Maintain current stock levels
21175,GIN AND TONIC DIET METAL SIGN,474,37,18.609791087605583,1118.46,2.511891891891892,34,0.64,82,87,119,48,Critical Risk,Order 121 units immediately
21130,COLOURFUL STANDING GNOME,706,39,76.08990349780314,1115.7,3.355128205128205,29,0.96,333,340,126,361,Optimal,Maintain current stock levels
70007,HI TEC ALPINE HAND WARMER,1089,105,17.291759455155077,1114.89,1.4896190476190476,87,1.48,76,87,234,124,Optimal,Maintain current stock levels
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,929,111,11.54983504638441,1114.51,1.2397297297297298,83,1.26,51,60,236,134,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,1310,61,21.09866232519418,1113.5,0.85,50,1.78,93,106,313,147,Optimal,Maintain current stock levels
23431,NATURAL HANGING QUILTED HEARTS ,1427,69,68.1394531896824,1113.13,0.8252173913043478,63,1.93,298,312,326,576,Optimal,Maintain current stock levels
23506,MINI PLAYING CARDS SPACEBOY ,2694,132,59.25658459182283,1106.28,0.419090909090909,114,3.65,259,285,448,708,Overstocked,Overstock alert: Pause purchase orders (Excess: 138 units)
21009,ETCHED GLASS STAR TREE DECORATION,885,82,8.8732331642481,1106.25,1.25,72,1.2,39,48,230,29,Critical Risk,Order 230 units immediately
20765,CHRYSANTHEMUM SKETCHBOOK ,405,121,9.36546025190581,1104.79,3.725454545454545,96,0.55,41,45,90,41,Reorder Triggered,Order 90 units immediately
15058A,BLUE POLKADOT GARDEN PARASOL,148,51,2.872315455939924,1104.6,7.808823529411764,40,0.2,13,15,38,18,Optimal,Maintain current stock levels
21822,GLITTER CHRISTMAS TREE WITH BELLS,868,101,8.809288527255516,1102.9,1.3844554455445546,73,1.18,39,48,217,59,Optimal,Maintain current stock levels
23061,VINTAGE EMBOSSED HEART,886,84,6.7883755387821925,1102.46,1.2475,72,1.2,30,39,230,47,Optimal,Maintain current stock levels
79163,BLACK CHAMPAGNE GLASS,1811,57,40.109233682113846,1102.1699999999998,0.9833333333333332,44,2.45,176,194,367,446,Overstocked,Overstock alert: Pause purchase orders (Excess: 58 units)
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",177,21,20.500174215287604,1100.91,7.131428571428571,16,0.24,90,92,43,173,Optimal,Maintain current stock levels
48197,DOORMAT BIRD ON THE WIRE,223,16,47.53730990846383,1100.15,7.236875,16,0.3,208,211,48,346,Optimal,Maintain current stock levels
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1642,52,53.43581311892092,1099.12,0.8001923076923076,43,2.22,234,250,349,246,Reorder Triggered,Order 349 units immediately
23072,MARIE ANTOINETTE TRINKET BOX SILVER,326,22,36.9679866185871,1099.0,10.772727272727272,21,0.44,162,166,48,351,Overstocked,Overstock alert: Pause purchase orders (Excess: 19 units)
22808,SET OF 6 T-LIGHTS EASTER CHICKS,394,61,7.203179322335852,1098.9,2.859836065573771,58,0.53,32,36,101,87,Overstocked,Overstock alert: Pause purchase orders (Excess: 15 units)
22919,HERB MARKER MINT,1709,200,10.67368788494992,1098.85,0.6495000000000001,136,2.32,47,64,357,135,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
21779,MA CAMPAGNE MINI WOODEN CHEST,301,22,7.3315129578472575,1097.8000000000002,4.612272727272727,21,0.41,33,36,70,11,Critical Risk,Order 70 units immediately
21397,BLUE  SPOTTY EGG CUP ,922,63,24.557570009096256,1097.78,1.243968253968254,53,1.25,108,117,235,199,Optimal,Maintain current stock levels
21312,LARGE CHUNKY GLASS ROMAN BOWL,293,20,23.42125665197952,1097.75,4.79,19,0.4,103,106,68,44,Critical Risk,Order 165 units immediately
22253,6 CROCHET STRAWBERRIES,937,72,31.19655680511108,1096.39,1.2420833333333334,62,1.27,137,146,237,127,Critical Risk,Order 237 units immediately
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1117,90,18.738828548785374,1095.35,1.4334444444444443,61,1.51,82,93,241,41,Critical Risk,Order 241 units immediately
37482B,CUBIC MUG BLUE POLKA DOT,1249,7,231.72674794741692,1093.95,1.8214285714285716,5,1.69,1012,1024,226,1668,Optimal,Maintain current stock levels
84674,FLYING PIG WATERING CAN,444,93,6.649826791235709,1093.8,2.872043010752688,67,0.6,30,35,107,64,Optimal,Maintain current stock levels
20658,RED SPOTTY LUGGAGE TAG,876,126,5.758968161547196,1090.44,1.246984126984127,96,1.19,26,35,229,20,Critical Risk,Order 229 units immediately
23225,CHERUB HEART DECORATION SILVER ,1296,69,29.31866980231167,1089.6,0.9579710144927536,46,1.76,128,141,311,162,Optimal,Maintain current stock levels
22709,WRAP WEDDING DAY,2775,76,43.67317816724666,1089.5,0.415,68,3.76,191,218,454,285,Optimal,Maintain current stock levels
22448,PIN CUSHION BABUSHKA RED,340,70,3.4944499029494764,1088.86,3.2768571428571427,54,0.46,16,20,88,23,Optimal,Maintain current stock levels
22984,CARD GINGHAM ROSE ,2714,144,22.411697571451125,1088.86,0.4215277777777777,93,3.68,98,124,449,71,Critical Risk,Order 449 units immediately
22422,TOOTHPASTE TUBE PEN,2080,154,21.55317083969445,1088.1,0.6533116883116883,119,2.82,95,115,393,141,Optimal,Maintain current stock levels
22921,HERB MARKER CHIVES ,1688,174,18.361882446930224,1085.2,0.6494252873563219,121,2.29,81,98,355,192,Optimal,Maintain current stock levels
22615,PACK OF 12 CIRCUS PARADE TISSUES ,3643,137,40.71828515842757,1084.09,0.3113138686131387,110,4.94,178,213,521,98,Critical Risk,Order 521 units immediately
23539,WALL ART LOVES' SECRET ,229,33,15.986203805819947,1082.11,5.788181818181818,31,0.31,70,73,55,35,Critical Risk,Order 108 units immediately
17096,ASSORTED LAQUERED INCENSE HOLDERS,6157,35,352.63348506617456,1081.65,0.1985714285714285,25,8.34,1540,1599,676,1728,Optimal,Maintain current stock levels
