CustomerID,first_purchase,last_purchase,total_items_bought,total_orders,total_quantity,avg_quantity_per_line,total_spend,avg_order_value,unique_products_bought,weekend_purchase_ratio,is_churned,days_as_customer,purchase_frequency_days,R_Score,F_Score,M_Score,RFM_Segment
15969,2010-07-05 13:10:00,2011-12-07 11:06:00,35,5,223,6.371428571428571,1127.05,32.20142857142857,31,0.25,0,520,104.0,5,4,3,Champions
15970,2010-04-20 11:30:00,2011-02-09 12:08:00,24,2,498,20.75,1017.3199999999999,42.38833333333333,19,0.25,1,296,148.0,2,2,3,Lost / Inactive
15971,2009-12-08 09:46:00,2011-11-22 12:50:00,42,18,2251,53.595238095238095,5902.83,140.54357142857143,12,0.25,0,715,39.7,5,5,5,Champions
15972,2010-04-18 14:06:00,2010-09-09 13:20:00,139,5,468,3.366906474820144,1769.33,12.728992805755395,104,0.25,1,144,28.8,1,4,4,At Risk
15973,2010-10-06 15:00:00,2010-12-08 11:42:00,11,3,195,17.727272727272727,680.62,61.874545454545455,8,0.25,1,63,21.0,2,3,3,At Risk
15974,2011-02-24 10:10:00,2011-10-31 13:13:00,176,7,2262,12.852272727272727,3442.15,19.557670454545455,141,0.25,0,250,35.7,4,4,5,Champions
15975,2011-09-16 13:33:00,2011-09-16 13:33:00,24,1,243,10.125,371.01,15.45875,24,0.25,0,1,1.0,3,1,2,Needs Attention
15976,2010-06-06 14:01:00,2011-06-27 13:00:00,378,6,1053,2.7857142857142856,1694.41,4.482566137566137,265,0.25,1,386,64.3,3,4,4,Loyal Customers
15977,2011-10-31 16:24:00,2011-11-22 13:29:00,65,2,1016,15.63076923076923,1054.73,16.226615384615386,48,0.25,0,22,11.0,5,2,3,Promising / New
15978,2010-03-05 14:39:00,2011-09-23 15:21:00,129,3,2444,18.94573643410853,3279.42,25.42186046511628,107,0.25,0,568,189.3,3,3,5,Loyal Customers
15979,2010-04-16 11:35:00,2010-04-16 11:35:00,22,1,450,20.454545454545453,329.21999999999997,14.964545454545453,22,0.25,1,1,1.0,1,1,2,Lost / Inactive
15980,2010-06-01 14:40:00,2011-09-12 09:41:00,115,7,4822,41.93043478260869,6543.68,56.90156521739131,101,0.25,0,468,66.9,3,4,5,Loyal Customers
15981,2010-03-29 10:07:00,2011-11-15 08:00:00,288,21,4827,16.760416666666668,9362.77,32.509618055555556,151,0.25,0,596,28.4,4,5,5,Champions
15982,2010-04-13 15:47:00,2010-04-13 15:47:00,45,1,131,2.911111111111111,324.51,7.211333333333333,45,0.25,1,1,1.0,1,1,2,Lost / Inactive
15983,2009-12-06 12:52:00,2011-11-17 17:34:00,258,8,1872,7.255813953488372,3110.37,12.055697674418605,137,0.25,0,712,89.0,4,4,5,Champions
15984,2009-12-01 13:38:00,2011-12-07 12:16:00,700,30,5730,8.185714285714285,8393.02,11.990028571428573,458,0.25,0,736,24.5,5,5,5,Champions
15985,2010-05-27 15:51:00,2011-08-08 16:31:00,104,7,2750,26.442307692307693,2715.2799999999997,26.108461538461537,50,0.25,1,439,62.7,3,4,4,Loyal Customers
15986,2010-11-23 10:02:00,2011-11-09 15:17:00,25,2,368,14.72,354.42,14.1768,25,0.25,0,352,176.0,4,2,2,Promising / New
15987,2010-11-25 12:56:00,2011-11-27 15:38:00,169,8,1599,9.461538461538462,1535.99,9.08869822485207,143,0.25,0,368,46.0,5,4,4,Champions
15988,2010-02-21 11:36:00,2011-11-20 13:23:00,120,3,476,3.966666666666667,738.89,6.157416666666666,114,0.25,0,638,212.7,5,3,3,Loyal Customers
15989,2009-12-02 15:51:00,2010-11-29 12:03:00,86,2,169,1.9651162790697674,368.31,4.2826744186046515,81,0.25,1,362,181.0,2,2,2,Lost / Inactive
15990,2010-02-28 12:30:00,2011-10-26 15:58:00,177,7,1086,6.135593220338983,1997.75,11.286723163841808,117,0.25,0,606,86.6,4,4,4,Champions
15991,2010-06-23 15:50:00,2010-06-23 15:50:00,6,1,41,6.833333333333333,150.55,25.09166666666667,6,0.25,1,1,1.0,1,1,1,Lost / Inactive
15992,2010-09-12 11:52:00,2011-12-06 11:00:00,54,3,514,9.518518518518519,896.6,16.603703703703705,53,0.25,0,450,150.0,5,3,3,Loyal Customers
15993,2011-10-26 16:21:00,2011-12-01 10:45:00,543,7,2037,3.751381215469613,2777.67,5.115414364640884,335,0.25,0,36,5.1,5,4,4,Champions
15994,2010-03-14 11:55:00,2011-10-16 12:28:00,108,3,462,4.277777777777778,1175.68,10.885925925925926,93,0.25,0,582,194.0,4,3,3,Loyal Customers
15995,2010-10-21 13:57:00,2010-10-21 13:57:00,110,1,352,3.2,694.54,6.314,108,0.25,1,1,1.0,1,1,3,Lost / Inactive
15996,2010-11-07 15:49:00,2011-09-12 15:14:00,173,7,643,3.7167630057803467,1386.4,8.013872832369943,140,0.25,0,309,44.1,3,4,4,Loyal Customers
15998,2009-12-01 11:45:00,2011-11-03 12:45:00,1425,16,5350,3.754385964912281,8274.14,5.806414035087719,682,0.25,0,703,43.9,4,5,5,Champions
15999,2009-12-04 12:31:00,2009-12-04 12:31:00,1,1,24,24.0,20.4,20.4,1,0.25,1,1,1.0,1,1,1,Lost / Inactive
16000,2011-12-07 12:14:00,2011-12-07 12:17:00,9,3,5110,567.7777777777778,12393.7,1377.0777777777778,9,0.25,0,1,0.3,5,3,5,Loyal Customers
16001,2010-11-23 17:10:00,2010-11-23 17:10:00,29,1,337,11.620689655172415,583.39,20.11689655172414,29,0.25,1,1,1.0,2,1,2,Lost / Inactive
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,42,1,70,1.6666666666666667,169.21,4.028809523809524,42,0.25,1,1,1.0,1,1,1,Lost / Inactive
16003,2009-12-03 18:51:00,2011-11-10 09:57:00,203,10,2210,10.886699507389162,5613.83,27.65433497536946,146,0.25,0,707,70.7,4,5,5,Champions
16004,2010-01-25 13:56:00,2010-08-22 11:48:00,90,5,1076,11.955555555555556,2146.39,23.848777777777777,63,0.25,1,209,41.8,1,4,4,At Risk
16005,2010-09-15 13:21:00,2011-11-27 13:47:00,484,10,1269,2.621900826446281,2365.49,4.88737603305785,315,0.25,0,439,43.9,5,5,4,Champions
16006,2010-11-17 12:03:00,2011-05-12 13:12:00,78,2,205,2.628205128205128,332.82,4.266923076923077,75,0.25,1,177,88.5,2,2,2,Lost / Inactive
16007,2010-06-14 13:18:00,2011-10-23 11:05:00,657,7,2631,4.004566210045662,3053.06,4.646971080669711,337,0.25,0,496,70.9,4,4,5,Champions
16008,2010-03-19 11:07:00,2011-11-16 10:32:00,253,15,3237,12.794466403162055,5339.13,21.103280632411067,63,0.25,0,607,40.5,4,5,5,Champions
16009,2011-07-03 11:26:00,2011-11-17 16:51:00,82,4,366,4.463414634146342,972.11,11.855,68,0.25,0,138,34.5,4,4,3,Champions
16010,2010-10-24 10:54:00,2011-04-08 10:14:00,289,11,919,3.179930795847751,1694.86,5.864567474048442,122,0.25,1,166,15.1,2,5,4,At Risk
16011,2009-12-01 12:02:00,2011-12-01 16:31:00,425,29,3323,7.818823529411764,5601.01,13.17884705882353,181,0.25,0,731,25.2,5,5,5,Champions
16012,2010-06-28 11:39:00,2011-11-04 13:25:00,239,5,1760,7.364016736401673,2978.59,12.462719665271967,207,0.25,0,495,99.0,4,4,5,Champions
16013,2009-12-08 10:24:00,2011-12-06 10:36:00,216,84,25520,118.14814814814815,56078.44,259.6224074074074,54,0.25,0,729,8.7,5,5,5,Champions
16014,2010-01-31 12:43:00,2011-11-02 12:04:00,275,5,462,1.68,1100.28,4.001018181818182,219,0.25,0,640,128.0,4,4,3,Champions
16015,2011-10-21 12:56:00,2011-12-06 10:58:00,181,3,907,5.011049723756906,704.55,3.892541436464088,146,0.25,0,46,15.3,5,3,3,Loyal Customers
16016,2010-11-02 13:27:00,2011-12-06 14:35:00,297,11,881,2.9663299663299663,2083.4,7.014814814814815,181,0.25,0,400,36.4,5,5,4,Champions
16017,2010-01-05 12:06:00,2011-10-23 12:56:00,130,5,635,4.884615384615385,1545.58,11.889076923076923,99,0.25,0,657,131.4,4,4,4,Champions
16018,2009-12-07 13:57:00,2011-10-31 14:13:00,56,4,503,8.982142857142858,698.13,12.466607142857143,48,0.25,0,694,173.5,4,4,3,Champions
16019,2009-12-14 14:12:00,2011-10-24 11:51:00,403,27,6959,17.267990074441688,17329.16,43.00039702233251,256,0.25,0,679,25.1,4,5,5,Champions
16020,2011-10-05 13:54:00,2011-11-23 11:18:00,46,3,487,10.58695652173913,851.01,18.500217391304346,42,0.25,0,49,16.3,5,3,3,Loyal Customers
16021,2010-06-13 11:05:00,2010-11-09 14:48:00,126,2,276,2.1904761904761907,487.03,3.8653174603174603,117,0.25,1,150,75.0,2,2,2,Lost / Inactive
16022,2011-03-24 13:16:00,2011-03-24 13:16:00,71,1,255,3.591549295774648,602.63,8.48774647887324,68,0.25,1,1,1.0,2,1,2,Lost / Inactive
16023,2011-03-18 13:32:00,2011-10-24 16:34:00,101,3,358,3.5445544554455446,719.81,7.126831683168317,90,0.25,0,221,73.7,4,3,3,Loyal Customers
16024,2010-10-24 11:40:00,2011-11-27 13:26:00,85,3,504,5.929411764705883,483.99,5.694,78,0.25,0,400,133.3,5,3,2,Loyal Customers
16025,2011-11-10 11:45:00,2011-11-10 11:45:00,28,1,338,12.071428571428571,439.65999999999997,15.702142857142857,28,0.25,0,1,1.0,4,1,2,Promising / New
16026,2011-10-27 13:53:00,2011-10-27 13:53:00,32,1,243,7.59375,236.09,7.3778125,30,0.25,0,1,1.0,4,1,1,Promising / New
16027,2010-01-08 13:21:00,2011-09-09 10:47:00,35,15,2099,59.97142857142857,2048.36,58.524571428571434,20,0.25,1,609,40.6,3,5,4,Loyal Customers
16028,2010-04-23 11:45:00,2010-04-23 11:45:00,5,1,18,3.6,82.2,16.44,5,0.25,1,1,1.0,1,1,1,Lost / Inactive
16029,2009-12-08 11:23:00,2011-11-01 10:27:00,370,107,54450,147.16216216216216,117763.62,318.28005405405406,57,0.25,0,693,6.5,4,5,5,Champions
16030,2011-02-03 11:28:00,2011-02-03 11:28:00,29,1,283,9.758620689655173,331.24,11.422068965517242,28,0.25,1,1,1.0,2,1,2,Lost / Inactive
16031,2011-04-06 14:23:00,2011-09-08 13:07:00,98,2,421,4.295918367346939,547.9,5.590816326530612,91,0.25,1,155,77.5,3,2,2,Needs Attention
16032,2010-07-04 13:31:00,2010-09-09 18:00:00,210,6,1467,6.985714285714286,1965.72,9.36057142857143,130,0.25,1,68,11.3,1,4,4,At Risk
16033,2010-08-11 16:44:00,2011-12-04 12:44:00,1359,27,4200,3.0905077262693155,10608.81,7.806335540838852,605,0.25,0,480,17.8,5,5,5,Champions
16034,2010-10-26 13:00:00,2011-05-27 16:17:00,56,6,585,10.446428571428571,911.32,16.27357142857143,43,0.25,1,214,35.7,2,4,3,At Risk
16035,2010-05-28 15:09:00,2010-05-28 15:09:00,21,1,33,1.5714285714285714,217.73,10.368095238095238,21,0.25,1,1,1.0,1,1,1,Lost / Inactive
16036,2010-03-29 14:47:00,2011-09-13 14:53:00,140,4,1369,9.778571428571428,2556.84,18.263142857142856,120,0.25,0,534,133.5,3,4,4,Loyal Customers
16037,2010-03-01 12:31:00,2011-03-15 09:13:00,71,5,766,10.788732394366198,1509.34,21.258309859154927,62,0.25,1,379,75.8,2,4,4,At Risk
16038,2011-05-22 11:29:00,2011-12-02 12:40:00,26,3,244,9.384615384615385,471.78,18.145384615384614,24,0.25,0,195,65.0,5,3,2,Loyal Customers
16039,2010-03-21 15:17:00,2010-10-12 10:44:00,32,2,409,12.78125,456.4,14.2625,27,0.25,1,205,102.5,1,2,2,Lost / Inactive
16040,2010-04-09 10:12:00,2011-10-05 13:47:00,125,7,1185,9.48,2416.9,19.3352,95,0.25,0,545,77.9,3,4,4,Loyal Customers
16041,2011-07-21 16:27:00,2011-11-09 12:25:00,6,3,1584,264.0,3166.4,527.7333333333333,6,0.25,0,111,37.0,4,3,5,Loyal Customers
16042,2010-09-12 12:00:00,2011-11-17 17:50:00,129,8,1430,11.085271317829458,2245.32,17.40558139534884,88,0.25,0,432,54.0,4,4,4,Champions
16043,2010-08-15 11:26:00,2011-11-02 12:50:00,73,8,1011,13.849315068493151,1856.59,25.432739726027396,56,0.25,0,445,55.6,4,4,4,Champions
16044,2010-09-30 18:12:00,2010-09-30 18:12:00,19,1,170,8.947368421052632,340.84,17.93894736842105,19,0.25,1,1,1.0,1,1,2,Lost / Inactive
16045,2010-07-29 12:50:00,2011-08-12 12:41:00,148,8,2108,14.243243243243244,3434.93,23.208986486486484,111,0.25,1,379,47.4,3,4,5,Loyal Customers
16046,2010-05-26 13:18:00,2010-05-26 13:18:00,22,1,248,11.272727272727273,235.78,10.717272727272727,22,0.25,1,1,1.0,1,1,1,Lost / Inactive
16047,2010-01-26 16:34:00,2010-01-26 16:34:00,1,1,1,1.0,107.14,107.14,1,0.25,1,1,1.0,1,1,1,Lost / Inactive
16048,2010-06-08 12:36:00,2010-12-01 15:28:00,36,4,425,11.805555555555555,818.79,22.744166666666665,30,0.25,1,177,44.2,2,4,3,At Risk
16049,2010-07-11 13:53:00,2011-10-30 13:19:00,485,6,1132,2.334020618556701,1852.15,3.8188659793814437,383,0.25,0,476,79.3,4,4,4,Champions
16050,2010-11-03 15:55:00,2011-06-19 11:44:00,21,3,388,18.476190476190474,300.7,14.319047619047618,19,0.25,1,228,76.0,3,3,2,Loyal Customers
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,12,1,80,6.666666666666667,188.44,15.703333333333333,12,0.25,1,1,1.0,1,1,1,Lost / Inactive
16052,2011-10-16 15:13:00,2011-10-16 15:13:00,34,1,282,8.294117647058824,362.06,10.648823529411764,34,0.25,0,1,1.0,4,1,2,Promising / New
16053,2010-04-08 11:11:00,2011-11-07 11:21:00,194,6,3067,15.809278350515465,3634.84,18.736288659793814,169,0.25,0,579,96.5,4,4,5,Champions
16054,2010-04-01 18:37:00,2011-07-17 13:08:00,122,4,791,6.483606557377049,2111.88,17.31049180327869,109,0.25,1,472,118.0,3,4,4,Loyal Customers
16055,2011-05-03 09:26:00,2011-05-03 09:26:00,8,1,22,2.75,134.8,16.85,8,0.25,1,1,1.0,2,1,1,Lost / Inactive
16056,2011-10-25 15:19:00,2011-10-25 15:19:00,66,1,345,5.2272727272727275,650.75,9.859848484848484,66,0.25,0,1,1.0,4,1,3,Promising / New
16057,2010-01-07 17:11:00,2011-11-23 15:23:00,218,10,1691,7.756880733944954,3854.85,17.682798165137616,175,0.25,0,685,68.5,5,5,5,Champions
16058,2010-10-29 16:48:00,2010-10-29 16:48:00,2,1,18,9.0,62.7,31.35,2,0.25,1,1,1.0,2,1,1,Lost / Inactive
16059,2010-05-19 13:04:00,2011-10-05 09:56:00,391,12,1431,3.659846547314578,3053.57,7.809641943734015,233,0.25,0,504,42.0,3,5,5,Loyal Customers
16060,2010-08-02 15:26:00,2010-11-04 12:10:00,24,3,243,10.125,541.95,22.58125,22,0.25,1,94,31.3,2,3,2,At Risk
16061,2010-10-04 15:29:00,2010-10-04 15:29:00,3,1,19,6.333333333333333,89.65,29.883333333333336,3,0.25,1,1,1.0,1,1,1,Lost / Inactive
16062,2010-06-21 13:32:00,2011-11-30 12:15:00,185,8,2035,11.0,2863.45,15.478108108108108,134,0.25,0,527,65.9,5,5,4,Champions
16063,2011-03-24 14:55:00,2011-03-24 14:56:00,23,1,262,11.391304347826088,335.32,14.57913043478261,23,0.25,1,1,1.0,2,1,2,Lost / Inactive
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,17,1,55,3.235294117647059,109.31,6.43,17,0.25,1,1,1.0,1,1,1,Lost / Inactive
16065,2010-09-02 13:27:00,2010-12-09 13:03:00,353,8,1207,3.4192634560906514,1992.1299999999999,5.64342776203966,214,0.25,1,98,12.2,2,5,4,At Risk
16066,2011-08-07 14:33:00,2011-11-23 11:54:00,101,5,935,9.257425742574258,1521.04,15.059801980198019,77,0.25,0,108,21.6,5,4,4,Champions
16067,2010-02-02 18:01:00,2010-05-26 12:33:00,68,3,1236,18.176470588235293,3269.11,48.07514705882353,60,0.25,1,113,37.7,1,3,5,At Risk
16068,2010-04-25 11:52:00,2010-04-25 11:52:00,35,1,48,1.3714285714285714,115.73,3.3065714285714285,34,0.25,1,1,1.0,1,1,1,Lost / Inactive
16069,2010-10-18 10:32:00,2010-10-18 10:32:00,25,1,138,5.52,457.7,18.308,25,0.25,1,1,1.0,1,1,2,Lost / Inactive
16070,2011-11-07 16:36:00,2011-11-17 15:50:00,33,2,457,13.848484848484848,852.15,25.82272727272727,32,0.25,0,10,5.0,4,2,3,Promising / New
16071,2010-02-22 14:48:00,2011-10-26 11:14:00,73,4,697,9.547945205479452,1076.8,14.750684931506848,62,0.25,0,611,152.8,4,4,3,Champions
16072,2010-06-08 16:47:00,2011-02-24 14:32:00,531,4,1580,2.975517890772128,4180.09,7.87210922787194,414,0.25,1,261,65.2,2,4,5,At Risk
16073,2011-02-15 15:41:00,2011-02-15 15:41:00,1,1,48,48.0,122.4,122.4,1,0.25,1,1,1.0,2,1,1,Lost / Inactive
16074,2010-11-14 13:19:00,2010-11-14 13:19:00,25,1,38,1.52,252.5,10.1,23,0.25,1,1,1.0,2,1,1,Lost / Inactive
16075,2010-05-24 15:57:00,2010-07-25 11:31:00,41,2,271,6.609756097560975,736.93,17.97390243902439,41,0.25,1,62,31.0,1,2,3,Lost / Inactive
16076,2011-05-15 12:31:00,2011-12-06 14:59:00,129,10,1435,11.124031007751938,2234.73,17.323488372093024,71,0.25,0,206,20.6,5,5,4,Champions
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,8,1,840,105.0,2300.3999999999996,287.54999999999995,8,0.25,1,1,1.0,1,1,4,Lost / Inactive
16078,2010-02-08 13:29:00,2011-03-01 09:47:00,39,2,200,5.128205128205129,362.99,9.307435897435898,39,0.25,1,386,193.0,2,2,2,Lost / Inactive
16079,2011-10-30 13:06:00,2011-11-23 12:48:00,21,3,864,41.142857142857146,1352.0,64.38095238095238,18,0.25,0,24,8.0,5,3,4,Loyal Customers
16080,2010-09-15 14:19:00,2011-09-19 10:42:00,30,4,298,9.933333333333334,602.56,20.08533333333333,29,0.25,0,369,92.2,3,4,2,Loyal Customers
16081,2010-02-03 12:46:00,2011-10-14 13:06:00,368,8,2177,5.915760869565218,4278.96,11.627608695652174,235,0.25,0,619,77.4,4,5,5,Champions
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,16,1,39,2.4375,106.75,6.671875,16,0.25,1,1,1.0,1,1,1,Lost / Inactive
16083,2010-11-16 11:53:00,2011-08-31 10:47:00,71,4,1514,21.323943661971832,2351.42,33.11859154929578,61,0.25,1,288,72.0,3,4,4,Loyal Customers
16084,2011-02-13 16:05:00,2011-02-13 16:05:00,38,1,216,5.684210526315789,436.18,11.47842105263158,38,0.25,1,1,1.0,2,1,2,Lost / Inactive
16085,2010-01-20 14:03:00,2011-11-16 13:24:00,375,12,1382,3.6853333333333333,2341.03,6.242746666666667,259,0.25,0,665,55.4,4,5,4,Champions
16086,2009-12-02 13:20:00,2011-10-11 13:09:00,129,10,1450,11.24031007751938,2687.73,20.83511627906977,66,0.25,0,678,67.8,4,5,4,Champions
16087,2010-01-19 12:30:00,2010-11-15 16:44:00,10,5,664,66.4,1739.92,173.99200000000002,6,0.25,1,301,60.2,2,4,4,At Risk
16088,2010-04-27 10:56:00,2010-05-13 10:16:00,6,2,373,62.166666666666664,1437.43,239.5716666666667,3,0.25,1,16,8.0,1,2,4,Lost / Inactive
16089,2010-07-18 15:51:00,2010-11-18 13:51:00,47,2,119,2.5319148936170213,263.49,5.606170212765957,42,0.25,1,123,61.5,2,2,1,Lost / Inactive
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,18,1,58,3.2222222222222223,180.56,10.03111111111111,18,0.25,1,1,1.0,1,1,1,Lost / Inactive
16091,2011-05-25 09:18:00,2011-07-08 08:45:00,18,2,154,8.555555555555555,315.06,17.503333333333334,16,0.25,1,44,22.0,3,2,2,Needs Attention
16092,2010-05-09 16:10:00,2011-08-17 10:46:00,90,6,1188,13.2,1587.94,17.64377777777778,60,0.25,1,465,77.5,3,4,4,Loyal Customers
16093,2011-08-25 11:09:00,2011-08-25 11:09:00,1,1,20,20.0,17.0,17.0,1,0.25,1,1,1.0,3,1,1,Needs Attention
16094,2010-04-16 14:00:00,2011-11-28 12:45:00,196,11,2020,10.306122448979592,3695.56,18.854897959183674,101,0.25,0,591,53.7,5,5,5,Champions
16095,2010-09-09 16:54:00,2010-09-09 16:54:00,30,1,265,8.833333333333334,447.05,14.901666666666667,30,0.25,1,1,1.0,1,1,2,Lost / Inactive
16096,2010-03-04 15:44:00,2011-03-20 13:38:00,66,4,700,10.606060606060606,1584.97,24.01469696969697,58,0.25,1,381,95.2,2,4,4,At Risk
16097,2011-04-13 13:47:00,2011-04-13 13:47:00,10,1,87,8.7,185.04999999999998,18.505,10,0.25,1,1,1.0,2,1,1,Lost / Inactive
16098,2009-12-15 09:40:00,2011-09-13 09:59:00,150,14,2008,13.386666666666667,4010.7,26.738,83,0.25,0,638,45.6,3,5,5,Loyal Customers
16099,2010-03-03 11:13:00,2011-10-20 13:13:00,69,7,960,13.91304347826087,1573.2,22.8,44,0.25,0,597,85.3,4,4,4,Champions
16100,2010-09-03 11:39:00,2010-09-03 11:39:00,37,1,438,11.837837837837839,582.64,15.747027027027027,37,0.25,1,1,1.0,1,1,2,Lost / Inactive
16101,2010-05-27 12:50:00,2011-09-30 10:18:00,192,4,1844,9.604166666666666,3229.16,16.818541666666665,153,0.25,0,491,122.8,3,4,5,Loyal Customers
16102,2011-08-03 12:50:00,2011-10-28 13:19:00,57,3,942,16.526315789473685,1842.1399999999999,32.318245614035085,41,0.25,0,87,29.0,4,3,4,Loyal Customers
16103,2010-01-08 12:08:00,2011-12-02 14:16:00,200,22,2639,13.195,6191.71,30.95855,111,0.25,0,694,31.5,5,5,5,Champions
16104,2009-12-06 10:41:00,2011-10-09 10:23:00,232,9,1047,4.512931034482759,2774.46,11.958879310344829,187,0.25,0,672,74.7,3,5,4,Loyal Customers
16105,2010-04-14 13:27:00,2011-04-05 10:13:00,110,5,2125,19.318181818181817,2386.19,21.692636363636364,92,0.25,1,356,71.2,2,4,4,At Risk
16106,2011-10-05 10:37:00,2011-10-05 10:37:00,6,1,74,12.333333333333334,108.38,18.063333333333333,6,0.25,0,1,1.0,3,1,1,Needs Attention
16107,2011-06-09 18:42:00,2011-11-22 09:40:00,31,7,1176,37.935483870967744,3204.16,103.36,16,0.25,0,166,23.7,5,4,5,Champions
16108,2010-03-18 14:14:00,2011-09-16 11:48:00,135,4,1473,10.911111111111111,2235.92,16.56237037037037,124,0.25,0,547,136.8,3,4,4,Loyal Customers
16109,2010-01-10 10:37:00,2011-05-05 09:17:00,31,3,1092,35.225806451612904,939.48,30.305806451612902,30,0.25,1,480,160.0,2,3,3,At Risk
16110,2010-07-05 13:04:00,2011-10-25 14:35:00,430,4,880,2.046511627906977,1781.59,4.143232558139535,343,0.25,0,478,119.5,4,4,4,Champions
16111,2010-10-07 19:51:00,2010-10-07 19:51:00,73,1,233,3.191780821917808,549.33,7.525068493150686,72,0.25,1,1,1.0,1,1,2,Lost / Inactive
16112,2011-01-05 11:47:00,2011-07-19 14:28:00,16,4,574,35.875,195.74,12.23375,15,0.25,1,196,49.0,3,4,1,Loyal Customers
16113,2011-06-09 16:16:00,2011-06-09 16:16:00,30,1,176,5.866666666666666,161.38,5.379333333333333,30,0.25,1,1,1.0,3,1,1,Needs Attention
16114,2011-06-22 10:13:00,2011-06-22 10:13:00,8,1,43,5.375,135.75,16.96875,8,0.25,1,1,1.0,3,1,1,Needs Attention
16115,2010-05-14 11:59:00,2011-11-30 11:32:00,419,12,1589,3.79236276849642,2553.8,6.094988066825776,230,0.25,0,565,47.1,5,5,4,Champions
16116,2011-05-12 12:01:00,2011-05-12 12:01:00,34,1,248,7.294117647058823,612.78,18.02294117647059,34,0.25,1,1,1.0,2,1,3,Lost / Inactive
16117,2010-04-27 11:50:00,2011-06-03 11:42:00,89,3,321,3.606741573033708,654.4,7.352808988764044,64,0.25,1,402,134.0,2,3,3,At Risk
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,41,1,2851,69.53658536585365,4376.25,106.73780487804878,41,0.25,1,1,1.0,1,1,5,Lost / Inactive
16119,2009-12-16 11:56:00,2011-12-01 15:11:00,54,8,811,15.018518518518519,1720.81,31.86685185185185,37,0.25,0,716,89.5,5,5,4,Champions
16120,2010-10-13 15:07:00,2011-10-11 14:22:00,92,6,2161,23.48913043478261,2967.5099999999998,32.25554347826087,84,0.25,0,363,60.5,4,4,5,Champions
16121,2010-05-23 10:52:00,2011-10-13 12:59:00,344,5,879,2.5552325581395348,1450.04,4.215232558139535,256,0.25,0,509,101.8,4,4,4,Champions
16122,2010-10-10 15:26:00,2011-09-27 15:34:00,54,6,1280,23.703703703703702,895.62,16.585555555555555,28,0.25,0,353,58.8,3,4,3,Loyal Customers
16123,2011-10-19 09:18:00,2011-10-19 09:18:00,16,1,170,10.625,307.78,19.23625,16,0.25,0,1,1.0,4,1,2,Promising / New
16124,2009-12-07 10:33:00,2011-01-26 14:45:00,82,4,797,9.71951219512195,1772.49,21.615731707317074,63,0.25,1,416,104.0,2,4,4,At Risk
16125,2009-12-14 15:38:00,2010-12-07 15:48:00,287,14,1819,6.337979094076655,4292.35,14.955923344947736,168,0.25,1,359,25.6,2,5,5,At Risk
16126,2009-12-02 13:34:00,2011-11-10 16:03:00,381,15,6140,16.11548556430446,14644.6,38.43727034120735,144,0.25,0,709,47.3,4,5,5,Champions
16127,2009-12-13 12:19:00,2011-10-31 13:58:00,75,2,391,5.213333333333333,801.3100000000001,10.684133333333333,75,0.25,0,688,344.0,4,2,3,Promising / New
16128,2010-07-16 16:30:00,2011-11-22 11:14:00,182,11,2445,13.434065934065934,3801.05,20.88489010989011,155,0.25,0,494,44.9,5,5,5,Champions
16129,2010-07-20 12:32:00,2010-10-28 14:29:00,96,3,1261,13.135416666666666,1396.05,14.542187499999999,91,0.25,1,101,33.7,2,3,4,At Risk
16130,2010-04-01 13:58:00,2010-10-13 15:14:00,55,4,296,5.381818181818182,987.48,17.95418181818182,53,0.25,1,196,49.0,1,4,3,At Risk
16131,2009-12-02 10:09:00,2011-10-19 11:53:00,219,12,4768,21.771689497716896,9957.42,45.46767123287671,131,0.25,0,687,57.2,4,5,5,Champions
16132,2010-03-22 10:25:00,2010-06-13 13:49:00,17,2,280,16.470588235294116,664.1999999999999,39.07058823529411,14,0.25,1,84,42.0,1,2,3,Lost / Inactive
16133,2010-03-31 12:21:00,2011-12-06 11:24:00,544,56,13653,25.097426470588236,22992.26,42.26518382352941,303,0.25,0,615,11.0,5,5,5,Champions
16134,2010-06-17 09:48:00,2011-11-18 10:05:00,116,5,1637,14.112068965517242,2145.34,18.49431034482759,85,0.25,0,520,104.0,4,4,4,Champions
16135,2010-05-05 09:35:00,2011-03-22 12:30:00,39,2,395,10.128205128205128,819.45,21.011538461538464,35,0.25,1,322,161.0,2,2,3,Lost / Inactive
16136,2010-02-14 12:49:00,2011-10-11 09:10:00,46,4,674,14.652173913043478,946.8,20.582608695652173,44,0.25,0,604,151.0,3,4,3,Loyal Customers
16137,2010-01-28 15:04:00,2010-01-28 15:04:00,28,1,210,7.5,422.7,15.096428571428572,28,0.25,1,1,1.0,1,1,2,Lost / Inactive
16138,2010-04-28 09:51:00,2010-11-26 12:13:00,37,3,774,20.91891891891892,910.35,24.604054054054053,35,0.25,1,213,71.0,2,3,3,At Risk
16139,2009-12-03 13:51:00,2011-11-21 08:37:00,57,5,602,10.56140350877193,1111.15,19.493859649122808,47,0.25,0,718,143.6,5,4,3,Champions
